,微博正文,点赞数,转发数,评论数,附图,附链接,TAG,明星,清洗正文,正文
1001,转发理由:哈哈哈哈，小赞推啥我就买啥原始用户:每日经济新闻转发内容:【“肖战亲选”“李现推荐”…大数据揭秘#护肤美妆大牌为何偏爱男明星#？】#刘涛为李佳琦涂三种颜色口红#每经记者统计梳理各大护肤美妆品牌官方发现，2015年至今，共有近20家知名护肤、美妆品牌与20多位男明星合作。而今年明显远多于往年，截至10月31日，在知名护肤美妆品牌中，共有超10家知名品牌与当下高热度男明星合作。而其中最受关注的尤其是@X玖少年团肖战DAYTOY，凭借《陈情令》火爆整个夏天的肖战，伴随着热度，近一年新增商业品牌代言9个，涉及到美妆、洗护、食品、家用商品等多了领域。某国产化妆品品牌营销负责人告诉每经记者：“的确能感受到护肤美妆行业在寻求男明星合作上的这种变化，现在所有彩妆都趋向于这个方向，尤其是流量男明星，会更多瞄准他们的女性粉丝。”“肖战亲选”“李现推荐”…大数据揭秘护肤美妆大牌为何偏爱男明星？[组图共9张]原图,0,0,0,"<re.Match object; span=(396, 405), match='[组图共9张]原图'>",[],"['护肤美妆大牌为何偏爱男明星', '刘涛为李佳琦涂三种颜色口红']",['@X玖少年团肖战DAYTOY'],转发理由:哈哈哈哈，小赞推啥我就买啥原始用户:每日经济新闻转发内容:【“肖战亲选”“李现推荐”…大数据揭秘？】每经记者统计梳理各大护肤美妆品牌官方发现，2015年至今，共有近20家知名护肤、美妆品牌与20多位男明星合作。而今年明显远多于往年，截至10月31日，在知名护肤美妆品牌中，共有超10家知名品牌与当下高热度男明星合作。而其中最受关注的尤其是@X玖少年团肖战DAYTOY，凭借《陈情令》火爆整个夏天的肖战，伴随着热度，近一年新增商业品牌代言9个，涉及到美妆、洗护、食品、家用商品等多了领域。某国产化妆品品牌营销负责人告诉每经记者：“的确能感受到护肤美妆行业在寻求男明星合作上的这种变化，现在所有彩妆都趋向于这个方向，尤其是流量男明星，会更多瞄准他们的女性粉丝。”“肖战亲选”“李现推荐”…大数据揭秘护肤美妆大牌为何偏爱男明星？,转发理由:哈哈哈哈，小赞推啥我就买啥原始用户:每日经济新闻转发内容:【“肖战亲选”“李现推荐”…大数据揭秘？】每经记者统计梳理各大护肤美妆品牌官方发现，2015年至今，共有近20家知名护肤、美妆品牌与20多位男明星合作。而今年明显远多于往年，截至10月31日，在知名护肤美妆品牌中，共有超10家知名品牌与当下高热度男明星合作。而其中最受关注的尤其是@X玖少年团肖战DAYTOY，凭借《陈情令》火爆整个夏天的肖战，伴随着热度，近一年新增商业品牌代言9个，涉及到美妆、洗护、食品、家用商品等多了领域。某国产化妆品品牌营销负责人告诉每经记者：“的确能感受到护肤美妆行业在寻求男明星合作上的这种变化，现在所有彩妆都趋向于这个方向，尤其是流量男明星，会更多瞄准他们的女性粉丝。”“肖战亲选”“李现推荐”…大数据揭秘护肤美妆大牌为何偏爱男明星？
1003,#肖战最好的你[超话]#新的一天，偶又来求兔兔了！麻烦各位姐妹踢踢我原图,2,0,23,"<re.Match object; span=(34, 36), match='原图'>",[],['肖战最好的你[超话]'],[],新的一天，偶又来求兔兔了！麻烦各位姐妹踢踢我,新的一天，偶又来求兔兔了！麻烦各位姐妹踢踢我
1006,转发理由:妈呀，这是邪教吧，好可怕原始用户:香港自由行加加转发内容:太可怕了，意见不合，当街烧人！http://t.cn/Air4JrMK[组图共4张]原图,0,1,0,"<re.Match object; span=(69, 78), match='[组图共4张]原图'>",['http://t.cn/Air4JrMK'],[],[],转发理由:妈呀，这是邪教吧，好可怕原始用户:香港自由行加加转发内容:太可怕了，意见不合，当街烧人！,转发理由:妈呀，这是邪教吧，好可怕原始用户:香港自由行加加转发内容:太可怕了，意见不合，当街烧人！
1008,转发理由:情商真的好高原始用户:去飞吖转发内容:#肖战扛住了湖南台的灯光#，#肖战充微博会员#，因为这个，想起来一些他的回应，沙雕又暖心，而且周全，[组图共12张]原图,2,0,1,"<re.Match object; span=(74, 84), match='[组图共12张]原图'>",[],"['肖战扛住了湖南台的灯光', '肖战充微博会员']",[],转发理由:情商真的好高原始用户:去飞吖转发内容:，，因为这个，想起来一些他的回应，沙雕又暖心，而且周全，,转发理由:情商真的好高原始用户:去飞吖转发内容:，，因为这个，想起来一些他的回应，沙雕又暖心，而且周全，
1009,转发理由:恭喜肖战，优秀！#肖战唱两只老虎#原始用户:酷我音乐转发内容:贺！@X玖少年团肖战DAYTOY演唱的#电影两只老虎#同名推广曲集赞已突破20万！【酷我APP热搜】已妥妥安排上啦！酷我APP内戳热搜链接，或搜“两只老虎”直接进入H5→http://t.cn/AiBEg0Wa听歌的同时可以为小赞集赞做公益哟！小飞侠们继续冲鸭！#肖战唱两只老虎#[组图共3张]原图,0,0,0,"<re.Match object; span=(176, 185), match='[组图共3张]原图'>",['http://t.cn/AiBEg0Wa'],"['肖战唱两只老虎', '电影两只老虎', '肖战唱两只老虎']",['@X玖少年团肖战DAYTOY'],转发理由:恭喜肖战，优秀！原始用户:酷我音乐转发内容:贺！@X玖少年团肖战DAYTOY演唱的同名推广曲集赞已突破20万！【酷我APP热搜】已妥妥安排上啦！酷我APP内戳热搜链接，或搜“两只老虎”直接进入H5→听歌的同时可以为小赞集赞做公益哟！小飞侠们继续冲鸭！,转发理由:恭喜肖战，优秀！原始用户:酷我音乐转发内容:贺！@X玖少年团肖战DAYTOY演唱的同名推广曲集赞已突破20万！【酷我APP热搜】已妥妥安排上啦！酷我APP内戳热搜链接，或搜“两只老虎”直接进入H5→听歌的同时可以为小赞集赞做公益哟！小飞侠们继续冲鸭！
1010,拒绝捧杀，可是你在我心里永远是最好的呀只是一个打工仔散了吧！分享@X玖少年团肖战DAYTOY的@绿洲动态，戳我看看>>绿洲原图,1,0,0,"<re.Match object; span=(61, 63), match='原图'>",[],[],['@X玖少年团肖战DAYTOY'],拒绝捧杀，可是你在我心里永远是最好的呀只是一个打工仔散了吧！分享@X玖少年团肖战DAYTOY的@绿洲动态，戳我看看>>绿洲,拒绝捧杀，可是你在我心里永远是最好的呀只是一个打工仔散了吧！分享@X玖少年团肖战DAYTOY的@绿洲动态，戳我看看>>绿洲
1011,#肖战扛住了湖南台的灯光#好看的人怎么拍都好看[组图共4张]原图,8,0,0,"<re.Match object; span=(23, 32), match='[组图共4张]原图'>",[],['肖战扛住了湖南台的灯光'],[],好看的人怎么拍都好看,好看的人怎么拍都好看
1015,"转发理由:好看原始用户:草莓氷·肖战转发内容:#肖战[超话]#""光影中的你""来自全网最慢的我[组图共9张]原图",0,0,0,"<re.Match object; span=(46, 55), match='[组图共9张]原图'>",[],['肖战[超话]'],[],"转发理由:好看原始用户:草莓氷·肖战转发内容:""光影中的你""来自全网最慢的我","转发理由:好看原始用户:草莓氷·肖战转发内容:""光影中的你""来自全网最慢的我"
1017,#肖战充微博会员#哈哈哈哈哈哈，很真实明年不用充啦~粉丝已经给充到可以祖传了来看看帅气的小赞~[组图共4张]原图,6,0,0,"<re.Match object; span=(47, 56), match='[组图共4张]原图'>",[],['肖战充微博会员'],[],哈哈哈哈哈哈，很真实明年不用充啦~粉丝已经给充到可以祖传了来看看帅气的小赞~,哈哈哈哈哈哈，很真实明年不用充啦~粉丝已经给充到可以祖传了来看看帅气的小赞~
1018,转发理由:尚好青春原始用户:肖战工作室转发内容:尚好的青春是回忆的落款，尚好的你浪漫地提笔。双份美好，一一铺开，暖意填满初冬。@X玖少年团肖战DAYTOY#肖战[超话]#[组图共3张]原图,0,0,0,"<re.Match object; span=(85, 94), match='[组图共3张]原图'>",[],['肖战[超话]'],['@X玖少年团肖战DAYTOY'],转发理由:尚好青春原始用户:肖战工作室转发内容:尚好的青春是回忆的落款，尚好的你浪漫地提笔。双份美好，一一铺开，暖意填满初冬。@X玖少年团肖战DAYTOY,转发理由:尚好青春原始用户:肖战工作室转发内容:尚好的青春是回忆的落款，尚好的你浪漫地提笔。双份美好，一一铺开，暖意填满初冬。@X玖少年团肖战DAYTOY
1019,#肖战笑容闪光#之前屯了一箱还没用完，我又来啦~@佳洁士Crest原图,1,0,1,"<re.Match object; span=(33, 35), match='原图'>",[],['肖战笑容闪光'],[],之前屯了一箱还没用完，我又来啦~@佳洁士Crest,之前屯了一箱还没用完，我又来啦~@佳洁士Crest
1020,#肖战雅诗兰黛品牌亚太区彩妆及香氛代言人#肖战粉丝支持肖战来啦~拍的物料都特别好看@雅诗兰黛原图,2,0,0,"<re.Match object; span=(46, 48), match='原图'>",[],['肖战雅诗兰黛品牌亚太区彩妆及香氛代言人'],[],肖战粉丝支持肖战来啦~拍的物料都特别好看@雅诗兰黛,肖战粉丝支持肖战来啦~拍的物料都特别好看@雅诗兰黛
1021,#桃你欢心赞不绝口#真果粒很好喝哦~@真果粒原图,1,0,0,"<re.Match object; span=(22, 24), match='原图'>",[],['桃你欢心赞不绝口'],[],真果粒很好喝哦~@真果粒,真果粒很好喝哦~@真果粒
1022,#肖战最好的你[超话]#熬夜付尾款中~顺便来求个积分~兔兔我原图,1,0,28,"<re.Match object; span=(30, 32), match='原图'>",[],['肖战最好的你[超话]'],[],熬夜付尾款中~顺便来求个积分~兔兔我,熬夜付尾款中~顺便来求个积分~兔兔我
1023,#肖战尚好的青春#遇见你，就是尚好的青春[组图共4张]原图,0,0,0,"<re.Match object; span=(20, 29), match='[组图共4张]原图'>",[],['肖战尚好的青春'],[],遇见你，就是尚好的青春,遇见你，就是尚好的青春
1026,转发理由:原始用户:元気坚果转发内容:肖战失语🌌调修6p[组图共6张]原图,0,0,0,"<re.Match object; span=(28, 37), match='[组图共6张]原图'>",[],[],[],转发理由:原始用户:元気坚果转发内容:肖战失语🌌调修6p,转发理由:原始用户:元気坚果转发内容:肖战失语🌌调修6p
1027,转发理由:一起加油！原始用户:持續升溫·肖战转发内容:#肖战[超话]#俏皮可爱是你温润如玉也是你尚好的青春都是你@X玖少年团肖战DAYTOY[组图共12张]原图,0,0,0,"<re.Match object; span=(70, 80), match='[组图共12张]原图'>",[],['肖战[超话]'],['@X玖少年团肖战DAYTOY'],转发理由:一起加油！原始用户:持續升溫·肖战转发内容:俏皮可爱是你温润如玉也是你尚好的青春都是你@X玖少年团肖战DAYTOY,转发理由:一起加油！原始用户:持續升溫·肖战转发内容:俏皮可爱是你温润如玉也是你尚好的青春都是你@X玖少年团肖战DAYTOY
1028,转发理由:啊啊啊啊太好看了原始用户:RabbitCandy·肖战转发内容:#肖战[超话]#哥哥下凡辛苦了[心]@X玖少年团肖战DAYTOY[组图共18张]原图,0,0,0,"<re.Match object; span=(69, 79), match='[组图共18张]原图'>",[],['肖战[超话]'],['@X玖少年团肖战DAYTOY'],转发理由:啊啊啊啊太好看了原始用户:RabbitCandy·肖战转发内容:哥哥下凡辛苦了[心]@X玖少年团肖战DAYTOY,转发理由:啊啊啊啊太好看了原始用户:RabbitCandy·肖战转发内容:哥哥下凡辛苦了[心]@X玖少年团肖战DAYTOY
1030,转发理由:呜呜呜呜，我没了小赞，我要为你打一辈子电话！！！原始用户:漯河小林允转发内容:#肖战[超话]#答应我点开可以计入历史的正统爱豆舞台高光#肖战尚好的青春#[组图共4张]原图赞[5739]原文转发[4488]原文评论[873]转发理由:呜呜呜呜，我没了小,0,0,0,"<re.Match object; span=(81, 90), match='[组图共4张]原图'>",[],"['肖战[超话]', '肖战尚好的青春']",[],转发理由:呜呜呜呜，我没了小赞，我要为你打一辈子电话！！！原始用户:漯河小林允转发内容:答应我点开可以计入历史的正统爱豆舞台高光赞[5739]原文转发[4488]原文评论[873]转发理由:呜呜呜呜，我没了小,转发理由:呜呜呜呜，我没了小赞，我要为你打一辈子电话！！！原始用户:漯河小林允转发内容:答应我点开可以计入历史的正统爱豆舞台高光赞[5739]原文转发[4488]原文评论[873]转发理由:呜呜呜呜，我没了小
1033,转发理由:÷，感谢分享原始用户:肖战衣橱·DayToyCloset转发内容:#肖战[超话]#191110@肖战工作室微博@X玖少年团肖战DAYTOY衬衫|FaithConnexion鞋|SaintLaurent@SAINTLAURENT圣罗兰项链|COUGHINVAIN@COUGH_OFFICIAL#肖战衣橱##肖战绿洲头像#[组图共3张]原图,0,0,0,"<re.Match object; span=(164, 173), match='[组图共3张]原图'>",[],"['肖战[超话]', '肖战衣橱', '肖战绿洲头像']",['@X玖少年团肖战DAYTOY'],转发理由:÷，感谢分享原始用户:肖战衣橱·DayToyCloset转发内容:191110@肖战工作室微博@X玖少年团肖战DAYTOY衬衫|FaithConnexion鞋|SaintLaurent@SAINTLAURENT圣罗兰项链|COUGHINVAIN@COUGH_OFFICIAL,转发理由:÷，感谢分享原始用户:肖战衣橱·DayToyCloset转发内容:191110@肖战工作室微博@X玖少年团肖战DAYTOY衬衫|FaithConnexion鞋|SaintLaurent@SAINTLAURENT圣罗兰项链|COUGHINVAIN@COUGH_OFFICIAL
1034,转发理由:乖巧//@肖战全球后援会:这！！！太帅了！！！乖巧在直播前等帅哥出场！！！！#肖战[超话]#原始用户:肖战工作室转发内容:@X玖少年团肖战DAYTOY身穿黑白编织外套亮相#湖南卫视嗨爆夜#。雅致间一点恣意，似清朗月色，飒爽乘风而行。#肖战[超话]#[组图共6张]原图,0,0,0,"<re.Match object; span=(129, 138), match='[组图共6张]原图'>",[],"['肖战[超话]', '湖南卫视嗨爆夜', '肖战[超话]']",['@X玖少年团肖战DAYTOY'],转发理由:乖巧//@肖战全球后援会:这！！！太帅了！！！乖巧在直播前等帅哥出场！！！！原始用户:肖战工作室转发内容:@X玖少年团肖战DAYTOY身穿黑白编织外套亮相。雅致间一点恣意，似清朗月色，飒爽乘风而行。,转发理由:乖巧//@肖战全球后援会:这！！！太帅了！！！乖巧在直播前等帅哥出场！！！！原始用户:肖战工作室转发内容:@X玖少年团肖战DAYTOY身穿黑白编织外套亮相。雅致间一点恣意，似清朗月色，飒爽乘风而行。
1037,转发理由:表情包:越丑越好原始用户:肖战_bot转发内容:#肖战绿洲头像##肖战顾魏#“有趣的灵魂”是真的。。。哈哈哈哈哈哈哈哈哥哥你对沙雕头像有什么执念嘛绿洲、ins、秒拍、微视一个都不放过@X玖少年团肖战DAYTOY[组图共4张]原图,0,0,0,"<re.Match object; span=(110, 119), match='[组图共4张]原图'>",[],"['肖战绿洲头像', '肖战顾魏']",['@X玖少年团肖战DAYTOY'],转发理由:表情包:越丑越好原始用户:肖战_bot转发内容:“有趣的灵魂”是真的。。。哈哈哈哈哈哈哈哈哥哥你对沙雕头像有什么执念嘛绿洲、ins、秒拍、微视一个都不放过@X玖少年团肖战DAYTOY,转发理由:表情包:越丑越好原始用户:肖战_bot转发内容:“有趣的灵魂”是真的。。。哈哈哈哈哈哈哈哈哥哥你对沙雕头像有什么执念嘛绿洲、ins、秒拍、微视一个都不放过@X玖少年团肖战DAYTOY
1040,转发理由:我好🉑宝贝好帅啊原始用户:肖战工作室转发内容:@X玖少年团肖战DAYTOY身穿黑白编织外套亮相#湖南卫视嗨爆夜#。雅致间一点恣意，似清朗月色，飒爽乘风而行。#肖战[超话]#[组图共6张]原图,0,0,0,"<re.Match object; span=(91, 100), match='[组图共6张]原图'>",[],"['湖南卫视嗨爆夜', '肖战[超话]']",['@X玖少年团肖战DAYTOY'],转发理由:我好🉑宝贝好帅啊原始用户:肖战工作室转发内容:@X玖少年团肖战DAYTOY身穿黑白编织外套亮相。雅致间一点恣意，似清朗月色，飒爽乘风而行。,转发理由:我好🉑宝贝好帅啊原始用户:肖战工作室转发内容:@X玖少年团肖战DAYTOY身穿黑白编织外套亮相。雅致间一点恣意，似清朗月色，飒爽乘风而行。
1041,#肖战最好的你[超话]#早上好，新的一天，我又来求兔兔了原图,0,0,10,"<re.Match object; span=(28, 30), match='原图'>",[],['肖战最好的你[超话]'],[],早上好，新的一天，我又来求兔兔了,早上好，新的一天，我又来求兔兔了
1051,#肖战最好的你[超话]#各位小姐妹早上好～我又来求新一天积分了兔兔我原图,0,0,21,"<re.Match object; span=(34, 36), match='原图'>",[],['肖战最好的你[超话]'],[],各位小姐妹早上好～我又来求新一天积分了兔兔我,各位小姐妹早上好～我又来求新一天积分了兔兔我
1053,我懂了，只要是和肖战相关的热搜，我都蹭不上，甚至于发个求积分的帖子，阅读量都是好友圈某浪，你没有心[组图共3张]原图,2,0,11,"<re.Match object; span=(49, 58), match='[组图共3张]原图'>",[],[],[],我懂了，只要是和肖战相关的热搜，我都蹭不上，甚至于发个求积分的帖子，阅读量都是好友圈某浪，你没有心,我懂了，只要是和肖战相关的热搜，我都蹭不上，甚至于发个求积分的帖子，阅读量都是好友圈某浪，你没有心
1054,转发理由:太可爱了！原始用户:魚兒水中游OTI转发内容:#肖战[超话]##肖战唱两只老虎##电影两只老虎#我來了！！！愛“老虎”油。🐯🐯@X玖少年团肖战DAYTOY原图,1,0,0,"<re.Match object; span=(82, 84), match='原图'>",[],"['肖战[超话]', '肖战唱两只老虎', '电影两只老虎']",['@X玖少年团肖战DAYTOY'],转发理由:太可爱了！原始用户:魚兒水中游OTI转发内容:我來了！！！愛“老虎”油。🐯🐯@X玖少年团肖战DAYTOY,转发理由:太可爱了！原始用户:魚兒水中游OTI转发内容:我來了！！！愛“老虎”油。🐯🐯@X玖少年团肖战DAYTOY
1057,#于正评肖战朱一龙#期待演员肖战更多的作品[组图共3张]原图,1,0,0,"<re.Match object; span=(21, 30), match='[组图共3张]原图'>",[],['于正评肖战朱一龙'],[],期待演员肖战更多的作品,期待演员肖战更多的作品
1061,转发理由:吃饺子啦//@顾魏9827:立冬到了，多吃一些温热补益的食物，注意开窗通风、防寒保暖。哦，还有记得吃饺子。原始用户:人民日报转发内容:【今日立冬，转发微博迎接冬天】倏忽间，秋又尽，冬来了。这个冬天，你有哪些期待？是浪漫的初雪，还是与亲友火炉围坐，暖意融融？今日1时24分，立冬。此时节，朔风起，地始冻，水始冰，万物收藏。#冬天来啦#，养精蓄锐，积累能量，期待积满白雪的大地，孕育出下一个生机勃勃的春天。#你好冬天#！[组图共9张]原图,0,0,0,"<re.Match object; span=(213, 222), match='[组图共9张]原图'>",[],"['冬天来啦', '你好冬天']",[],转发理由:吃饺子啦//@顾魏9827:立冬到了，多吃一些温热补益的食物，注意开窗通风、防寒保暖。哦，还有记得吃饺子。原始用户:人民日报转发内容:【今日立冬，转发微博迎接冬天】倏忽间，秋又尽，冬来了。这个冬天，你有哪些期待？是浪漫的初雪，还是与亲友火炉围坐，暖意融融？今日1时24分，立冬。此时节，朔风起，地始冻，水始冰，万物收藏。，养精蓄锐，积累能量，期待积满白雪的大地，孕育出下一个生机勃勃的春天。！,转发理由:吃饺子啦//@顾魏9827:立冬到了，多吃一些温热补益的食物，注意开窗通风、防寒保暖。哦，还有记得吃饺子。原始用户:人民日报转发内容:【今日立冬，转发微博迎接冬天】倏忽间，秋又尽，冬来了。这个冬天，你有哪些期待？是浪漫的初雪，还是与亲友火炉围坐，暖意融融？今日1时24分，立冬。此时节，朔风起，地始冻，水始冰，万物收藏。，养精蓄锐，积累能量，期待积满白雪的大地，孕育出下一个生机勃勃的春天。！
1062,转发理由:肖战平安喜乐，肖战粉越来越好🙏🙏原始用户:预言转发内容:转发如愿以偿原图,2,1,0,"<re.Match object; span=(39, 41), match='原图'>",[],[],[],转发理由:肖战平安喜乐，肖战粉越来越好🙏🙏原始用户:预言转发内容:转发如愿以偿,转发理由:肖战平安喜乐，肖战粉越来越好🙏🙏原始用户:预言转发内容:转发如愿以偿
1063,转发理由:祝票房大卖，29号我准备好了//@电影两只老虎:用一首歌的时间，感受天真。️#电影两只老虎##肖战唱两只老虎#原始用户:赵薇转发内容:苦涩歌词背后，还有天真有力的少年气。不论是孤独还是辛苦，都是生活给的礼物。两只老虎，一份礼物。#电影两只老虎#QQ音乐：两只老虎酷狗音乐：两只老虎酷我音乐：http://t.cn/AiBEeLdJ[组图共6张]原图,0,0,0,"<re.Match object; span=(170, 179), match='[组图共6张]原图'>",['http://t.cn/AiBEeLdJ'],"['电影两只老虎', '肖战唱两只老虎', '电影两只老虎']",[],转发理由:祝票房大卖，29号我准备好了//@电影两只老虎:用一首歌的时间，感受天真。️原始用户:赵薇转发内容:苦涩歌词背后，还有天真有力的少年气。不论是孤独还是辛苦，都是生活给的礼物。两只老虎，一份礼物。QQ音乐：两只老虎酷狗音乐：两只老虎酷我音乐：,转发理由:祝票房大卖，29号我准备好了//@电影两只老虎:用一首歌的时间，感受天真。️原始用户:赵薇转发内容:苦涩歌词背后，还有天真有力的少年气。不论是孤独还是辛苦，都是生活给的礼物。两只老虎，一份礼物。QQ音乐：两只老虎酷狗音乐：两只老虎酷我音乐：
1067,转发理由:好看原始用户:Daley-V转发内容:#DALEYV[超话]#@X玖少年团肖战DAYTOY|QeelinBoBo：品牌挚友肖战演绎新系列大片，佩戴一枚熊猫项链立刻重回纯真年代，用满满好奇心追逐和探索圆梦之路[熊猫][组图共4张]原图,0,0,0,"<re.Match object; span=(112, 121), match='[组图共4张]原图'>",[],['DALEYV[超话]'],['@X玖少年团肖战DAYTOY'],转发理由:好看原始用户:Daley-V转发内容:@X玖少年团肖战DAYTOY|QeelinBoBo：品牌挚友肖战演绎新系列大片，佩戴一枚熊猫项链立刻重回纯真年代，用满满好奇心追逐和探索圆梦之路[熊猫],转发理由:好看原始用户:Daley-V转发内容:@X玖少年团肖战DAYTOY|QeelinBoBo：品牌挚友肖战演绎新系列大片，佩戴一枚熊猫项链立刻重回纯真年代，用满满好奇心追逐和探索圆梦之路[熊猫]
1068,转发理由:你好喝，你家代言人更帅原始用户:小鹿茶luckintea转发内容:#当代人喜欢喝奶茶的原因#难道...不是因为我好喝？原图,0,0,0,"<re.Match object; span=(64, 66), match='原图'>",[],['当代人喜欢喝奶茶的原因'],[],转发理由:你好喝，你家代言人更帅原始用户:小鹿茶luckintea转发内容:难道...不是因为我好喝？,转发理由:你好喝，你家代言人更帅原始用户:小鹿茶luckintea转发内容:难道...不是因为我好喝？
1071,转发理由:真的好喜欢好喜欢小王子原始用户:肖战_bot转发内容:#肖战唱两只老虎##肖战我们的歌#是小飞侠的小王子@X玖少年团肖战DAYTOY[组图共4张]原图,0,0,0,"<re.Match object; span=(71, 80), match='[组图共4张]原图'>",[],"['肖战唱两只老虎', '肖战我们的歌']",['@X玖少年团肖战DAYTOY'],转发理由:真的好喜欢好喜欢小王子原始用户:肖战_bot转发内容:是小飞侠的小王子@X玖少年团肖战DAYTOY,转发理由:真的好喜欢好喜欢小王子原始用户:肖战_bot转发内容:是小飞侠的小王子@X玖少年团肖战DAYTOY
1072,#肖战最好的你[超话]#上午好～想要20个兔兔虾妹们请无情的踢踢我原图,2,0,19,"<re.Match object; span=(33, 35), match='原图'>",[],['肖战最好的你[超话]'],[],上午好～想要20个兔兔虾妹们请无情的踢踢我,上午好～想要20个兔兔虾妹们请无情的踢踢我
1073,"转发理由:嗯嗯，你一直是我的小王子原始用户:绵绵思远道DAYTOY转发内容:记录肖战与小王子的一些回忆#肖战[超话]##我们坐在高高的虾壳上面,听老粉姐姐讲那过去的故事#很久以前赞赞使用的微博卡片就是小王子，后来茶酒成员每人专属的卡片上线才更换成自己的名片背景18年5月31号24点，霞霞们为赞赞拿下了队内单曲销量battle第一名，这就是他第一首个人单曲#满足-肖战[音乐]#的由来6.1凌晨小赞上线分享了一首“奇迹之子”配图是一位披着红披风戴着皇冠的小王子“满足”在18年他生日那天首发，杭州演唱会首唱，几次行程和出发去演唱会那天，他都把为单曲battle销量冲刺所制作的小王子徽章别在了衣服上那场演唱会他几度哽咽，这首歌对我们对小赞真的很有意义后来，霞霞打榜榜样阅读送他加冕，18年10月9号上线的那天，他换回了小王子卡片这里有一个很美妙的巧合，榜样阅读里他朗读的第一句就是：“你们读过法国作家圣埃克絮佩里写的【小王子】吗”再后来就是今天啦，自己画上披风与皇冠，你是并且一直是我们的小王子呀学会长大又不失童真路好远也很艰难但不必纠结当下一直走天就一定会明[组图共12张]原图",1,0,0,"<re.Match object; span=(480, 490), match='[组图共12张]原图'>",[],"['肖战[超话]', '我们坐在高高的虾壳上面,听老粉姐姐讲那过去的故事', '满足-肖战[音乐]']",[],转发理由:嗯嗯，你一直是我的小王子原始用户:绵绵思远道DAYTOY转发内容:记录肖战与小王子的一些回忆很久以前赞赞使用的微博卡片就是小王子，后来茶酒成员每人专属的卡片上线才更换成自己的名片背景18年5月31号24点，霞霞们为赞赞拿下了队内单曲销量battle第一名，这就是他第一首个人单曲的由来6.1凌晨小赞上线分享了一首“奇迹之子”配图是一位披着红披风戴着皇冠的小王子“满足”在18年他生日那天首发，杭州演唱会首唱，几次行程和出发去演唱会那天，他都把为单曲battle销量冲刺所制作的小王子徽章别在了衣服上那场演唱会他几度哽咽，这首歌对我们对小赞真的很有意义后来，霞霞打榜榜样阅读送他加冕，18年10月9号上线的那天，他换回了小王子卡片这里有一个很美妙的巧合，榜样阅读里他朗读的第一句就是：“你们读过法国作家圣埃克絮佩里写的【小王子】吗”再后来就是今天啦，自己画上披风与皇冠，你是并且一直是我们的小王子呀学会长大又不失童真路好远也很艰难但不必纠结当下一直走天就一定会明,转发理由:嗯嗯，你一直是我的小王子原始用户:绵绵思远道DAYTOY转发内容:记录肖战与小王子的一些回忆很久以前赞赞使用的微博卡片就是小王子，后来茶酒成员每人专属的卡片上线才更换成自己的名片背景18年5月31号24点，霞霞们为赞赞拿下了队内单曲销量battle第一名，这就是他第一首个人单曲的由来6.1凌晨小赞上线分享了一首“奇迹之子”配图是一位披着红披风戴着皇冠的小王子“满足”在18年他生日那天首发，杭州演唱会首唱，几次行程和出发去演唱会那天，他都把为单曲battle销量冲刺所制作的小王子徽章别在了衣服上那场演唱会他几度哽咽，这首歌对我们对小赞真的很有意义后来，霞霞打榜榜样阅读送他加冕，18年10月9号上线的那天，他换回了小王子卡片这里有一个很美妙的巧合，榜样阅读里他朗读的第一句就是：“你们读过法国作家圣埃克絮佩里写的【小王子】吗”再后来就是今天啦，自己画上披风与皇冠，你是并且一直是我们的小王子呀学会长大又不失童真路好远也很艰难但不必纠结当下一直走天就一定会明
1074,转发理由:小室好喜欢熬夜原始用户:肖战工作室转发内容:Tomorrowisanotherday.GN～@X玖少年团肖战DAYTOY#肖战[超话]#原图,1,0,0,"<re.Match object; span=(73, 75), match='原图'>",[],['肖战[超话]'],['@X玖少年团肖战DAYTOY'],转发理由:小室好喜欢熬夜原始用户:肖战工作室转发内容:Tomorrowisanotherday.GN～@X玖少年团肖战DAYTOY,转发理由:小室好喜欢熬夜原始用户:肖战工作室转发内容:Tomorrowisanotherday.GN～@X玖少年团肖战DAYTOY
1076,转发理由:我喜欢雅诗兰黛333，没有为什么原始用户:剁手少女转发内容:枫叶色系真的美到极致🍁#晚秋枫叶色口红#少女整理了一些适合秋冬的枫叶色💄也欢迎大家分享自己秋冬最爱的口红～[组图共6张]原图,1,0,2,"<re.Match object; span=(88, 97), match='[组图共6张]原图'>",[],['晚秋枫叶色口红'],[],转发理由:我喜欢雅诗兰黛333，没有为什么原始用户:剁手少女转发内容:枫叶色系真的美到极致🍁少女整理了一些适合秋冬的枫叶色💄也欢迎大家分享自己秋冬最爱的口红～,转发理由:我喜欢雅诗兰黛333，没有为什么原始用户:剁手少女转发内容:枫叶色系真的美到极致🍁少女整理了一些适合秋冬的枫叶色💄也欢迎大家分享自己秋冬最爱的口红～
