,微博正文,点赞数,转发数,评论数,附图,附链接,TAG,明星,清洗正文,正文
1140,白天本来比昨天多1400多万的这会儿差距在拉小不能指望好大哥们不要松懈原图,216,19,28,"<re.Match object; span=(35, 37), match='原图'>",[],[],[],白天本来比昨天多1400多万的这会儿差距在拉小不能指望好大哥们不要松懈,白天本来比昨天多1400多万的这会儿差距在拉小不能指望好大哥们不要松懈
1144,#肖战斗罗大陆#[组图共3张]原图,30,1,19,"<re.Match object; span=(8, 17), match='[组图共3张]原图'>",[],['肖战斗罗大陆'],[],,
1151,#肖战斗罗大陆#[组图共3张]原图,94,9,11,"<re.Match object; span=(8, 17), match='[组图共3张]原图'>",[],['肖战斗罗大陆'],[],,
1152,可以去摁棒了👍#肖战斗罗大陆#原图,405,148,23,"<re.Match object; span=(15, 17), match='原图'>",[],['肖战斗罗大陆'],[],可以去摁棒了👍,可以去摁棒了👍
1160,#肖战#这张真的好绝！青年才俊即视感！原图,217,13,20,"<re.Match object; span=(19, 21), match='原图'>",[],['肖战'],[],这张真的好绝！青年才俊即视感！,这张真的好绝！青年才俊即视感！
1167,速速支棱！#肖战斗罗大陆#[组图共2张]原图,92,11,35,"<re.Match object; span=(13, 22), match='[组图共2张]原图'>",[],['肖战斗罗大陆'],[],速速支棱！,速速支棱！
1189,小金罗依旧坚挺还不错#肖战斗罗大陆#[组图共2张]原图,139,12,28,"<re.Match object; span=(18, 27), match='[组图共2张]原图'>",[],['肖战斗罗大陆'],[],小金罗依旧坚挺还不错,小金罗依旧坚挺还不错
1193,记者：阿Sir，请问……肖：请无关人员速速离开现场，配合警方工作。记者：就一句好吗就一句……肖：警惕杀猪盘，好了，走吧。原图,280,49,41,"<re.Match object; span=(60, 62), match='原图'>",[],[],[],记者：阿Sir，请问……肖：请无关人员速速离开现场，配合警方工作。记者：就一句好吗就一句……肖：警惕杀猪盘，好了，走吧。,记者：阿Sir，请问……肖：请无关人员速速离开现场，配合警方工作。记者：就一句好吗就一句……肖：警惕杀猪盘，好了，走吧。
1199,干才有希望#肖战斗罗大陆#[组图共2张]原图,247,125,80,"<re.Match object; span=(13, 22), match='[组图共2张]原图'>",[],['肖战斗罗大陆'],[],干才有希望,干才有希望
1212,坚持原图,90,15,49,"<re.Match object; span=(2, 4), match='原图'>",[],[],[],坚持,坚持
1222,三月很关键，希望大家不要看到降很多就放弃。别的剧会员完结之后，大幅度下跌，俺们斗罗已经很坚挺了。做总比什么都不做好，加油吧。[组图共2张]原图,882,282,170,"<re.Match object; span=(62, 71), match='[组图共2张]原图'>",[],[],[],三月很关键，希望大家不要看到降很多就放弃。别的剧会员完结之后，大幅度下跌，俺们斗罗已经很坚挺了。做总比什么都不做好，加油吧。,三月很关键，希望大家不要看到降很多就放弃。别的剧会员完结之后，大幅度下跌，俺们斗罗已经很坚挺了。做总比什么都不做好，加油吧。
1227,加油[组图共2张]原图,136,10,61,"<re.Match object; span=(2, 11), match='[组图共2张]原图'>",[],[],[],加油,加油
1242,三月也请重视俺们小金罗哦，能多一点是一点，实绩是最重要的。#肖战斗罗大陆#[组图共2张]原图,253,110,42,"<re.Match object; span=(37, 46), match='[组图共2张]原图'>",[],['肖战斗罗大陆'],[],三月也请重视俺们小金罗哦，能多一点是一点，实绩是最重要的。,三月也请重视俺们小金罗哦，能多一点是一点，实绩是最重要的。
1246,#肖战在片场好请客#好喜欢温柔的人啊无法抗拒[组图共6张]原图,282,34,12,"<re.Match object; span=(22, 31), match='[组图共6张]原图'>",[],['肖战在片场好请客'],[],好喜欢温柔的人啊无法抗拒,好喜欢温柔的人啊无法抗拒
1250,童话故事嘤嘤嘤#肖战顾魏#原图,87,20,11,"<re.Match object; span=(13, 15), match='原图'>",[],['肖战顾魏'],[],童话故事嘤嘤嘤,童话故事嘤嘤嘤
1254,给大家介绍一下这是我未婚夫#肖战顾魏#原图,209,28,56,"<re.Match object; span=(19, 21), match='原图'>",[],['肖战顾魏'],[],给大家介绍一下这是我未婚夫,给大家介绍一下这是我未婚夫
1258,#肖战终于提到了杨紫的裙摆#绅士品格从未改变[组图共2张]原图,861,28,30,"<re.Match object; span=(22, 31), match='[组图共2张]原图'>",[],['肖战终于提到了杨紫的裙摆'],[],绅士品格从未改变,绅士品格从未改变
1276,#肖战斗罗大陆#原图,533,1414,187,"<re.Match object; span=(8, 10), match='原图'>",[],['肖战斗罗大陆'],[],,
1281,#肖战终于提到了杨紫的裙摆#好绅士啊俺正在看斗罗超好看#肖战斗罗大陆#原图,192,15,6,"<re.Match object; span=(35, 37), match='原图'>",[],"['肖战终于提到了杨紫的裙摆', '肖战斗罗大陆']",[],好绅士啊俺正在看斗罗超好看,好绅士啊俺正在看斗罗超好看
1292,#肖战终于提到了杨紫的裙摆#既然余生还没播我可以带带三哥吗都是一家人那我就不客气了快点看央八开始开始了开始了开始了[组图共2张]原图,164,6,7,"<re.Match object; span=(57, 66), match='[组图共2张]原图'>",[],['肖战终于提到了杨紫的裙摆'],[],既然余生还没播我可以带带三哥吗都是一家人那我就不客气了快点看央八开始开始了开始了开始了,既然余生还没播我可以带带三哥吗都是一家人那我就不客气了快点看央八开始开始了开始了开始了
1293,#肖战终于提到了杨紫的裙摆#余生请多指教！你既然还没来，那我先看斗罗大陆好了！等你哦！！！今晚10:18央八！！斗罗大陆不见不散！！原图,179,16,11,"<re.Match object; span=(66, 68), match='原图'>",[],['肖战终于提到了杨紫的裙摆'],[],余生请多指教！你既然还没来，那我先看斗罗大陆好了！等你哦！！！今晚10:18央八！！斗罗大陆不见不散！！,余生请多指教！你既然还没来，那我先看斗罗大陆好了！等你哦！！！今晚10:18央八！！斗罗大陆不见不散！！
1296,#肖战终于提到了杨紫的裙摆#@电视剧余生请多指教有在暗示你[组图共2张]原图,46,2,5,"<re.Match object; span=(29, 38), match='[组图共2张]原图'>",[],['肖战终于提到了杨紫的裙摆'],[],@电视剧余生请多指教有在暗示你,@电视剧余生请多指教有在暗示你
1299,九点的原图,33,6,19,"<re.Match object; span=(3, 5), match='原图'>",[],[],[],九点的,九点的
1301,有点危险了赶紧弹幕评论走一波吧！！！原图,40,54,17,"<re.Match object; span=(18, 20), match='原图'>",[],[],[],有点危险了赶紧弹幕评论走一波吧！！！,有点危险了赶紧弹幕评论走一波吧！！！
1342,插播一条撑住了是爬爬子的好大哥们#肖战斗罗大陆#原图,292,53,58,"<re.Match object; span=(24, 26), match='原图'>",[],['肖战斗罗大陆'],[],插播一条撑住了是爬爬子的好大哥们,插播一条撑住了是爬爬子的好大哥们
1345,实不相瞒，我第一次在网上看到那张大背头戴口罩的图，惊为天人，我在想，踏马早让我看到那组图我早就入坑了。为啥一个人戴口罩也那么帅？？？？一般人戴口罩就看不出来啥了，但肖战那个眼睛的弧度太绝了。原图,196,6,21,"<re.Match object; span=(95, 97), match='原图'>",[],[],[],实不相瞒，我第一次在网上看到那张大背头戴口罩的图，惊为天人，我在想，踏马早让我看到那组图我早就入坑了。为啥一个人戴口罩也那么帅？？？？一般人戴口罩就看不出来啥了，但肖战那个眼睛的弧度太绝了。,实不相瞒，我第一次在网上看到那张大背头戴口罩的图，惊为天人，我在想，踏马早让我看到那组图我早就入坑了。为啥一个人戴口罩也那么帅？？？？一般人戴口罩就看不出来啥了，但肖战那个眼睛的弧度太绝了。
1358,插播一条粉丝忙着流口水好大哥们真给力#肖战斗罗大陆#原图,212,25,64,"<re.Match object; span=(26, 28), match='原图'>",[],['肖战斗罗大陆'],[],插播一条粉丝忙着流口水好大哥们真给力,插播一条粉丝忙着流口水好大哥们真给力
1373,唉这辈子不能嫁给肖战有啥意思啊原图,117,0,26,"<re.Match object; span=(15, 17), match='原图'>",[],[],[],唉这辈子不能嫁给肖战有啥意思啊,唉这辈子不能嫁给肖战有啥意思啊
1391,两不耽误哦～加油～#肖战斗罗大陆#[组图共2张]原图,70,11,39,"<re.Match object; span=(17, 26), match='[组图共2张]原图'>",[],['肖战斗罗大陆'],[],两不耽误哦～加油～,两不耽误哦～加油～
1401,i三实时播报[组图共2张]原图,95,15,44,"<re.Match object; span=(6, 15), match='[组图共2张]原图'>",[],[],[],i三实时播报,i三实时播报
1413,加油～#肖战斗罗大陆#[组图共2张]原图,52,5,27,"<re.Match object; span=(11, 20), match='[组图共2张]原图'>",[],['肖战斗罗大陆'],[],加油～,加油～
1422,uu们让这里变成1100不好吗好久没变了啊就这点儿是可以到的进出一下啊#肖战斗罗大陆#原图,59,38,17,"<re.Match object; span=(43, 45), match='原图'>",[],['肖战斗罗大陆'],[],uu们让这里变成1100不好吗好久没变了啊就这点儿是可以到的进出一下啊,uu们让这里变成1100不好吗好久没变了啊就这点儿是可以到的进出一下啊
1427,陆人好大哥们从不熬夜追剧爬爬子支棱啊原图,82,11,35,"<re.Match object; span=(18, 20), match='原图'>",[],[],[],陆人好大哥们从不熬夜追剧爬爬子支棱啊,陆人好大哥们从不熬夜追剧爬爬子支棱啊
1439,#肖战微博之夜#肖战微博之夜，肖战微博之夜King@X玖少年团肖战DAYTOY原图,91,7,1,"<re.Match object; span=(39, 41), match='原图'>",[],['肖战微博之夜'],['@X玖少年团肖战DAYTOY'],肖战微博之夜，肖战微博之夜King@X玖少年团肖战DAYTOY,肖战微博之夜，肖战微博之夜King@X玖少年团肖战DAYTOY
1457,不错子斗罗继续冲鸭#肖战斗罗大陆#原图,76,4,19,"<re.Match object; span=(17, 19), match='原图'>",[],['肖战斗罗大陆'],[],不错子斗罗继续冲鸭,不错子斗罗继续冲鸭
1464,还行原图,82,3,25,"<re.Match object; span=(2, 4), match='原图'>",[],[],[],还行,还行
1476,小猛男#肖战斗罗大陆#原图,156,18,44,"<re.Match object; span=(11, 13), match='原图'>",[],['肖战斗罗大陆'],[],小猛男,小猛男
1487,多多发弹幕评论一起追剧吧[组图共2张]原图,187,63,36,"<re.Match object; span=(12, 21), match='[组图共2张]原图'>",[],[],[],多多发弹幕评论一起追剧吧,多多发弹幕评论一起追剧吧
1493,打了很多字都删了，其实没办法改变什么。我早就变得功利，眼里只有实绩，因为我知道这才是他行走江湖最大的资本。友友们，看剧喽！掉到第二喽，弹幕评论走起！炖🦢不停！原图,524,108,76,"<re.Match object; span=(79, 81), match='原图'>",[],[],[],打了很多字都删了，其实没办法改变什么。我早就变得功利，眼里只有实绩，因为我知道这才是他行走江湖最大的资本。友友们，看剧喽！掉到第二喽，弹幕评论走起！炖🦢不停！,打了很多字都删了，其实没办法改变什么。我早就变得功利，眼里只有实绩，因为我知道这才是他行走江湖最大的资本。友友们，看剧喽！掉到第二喽，弹幕评论走起！炖🦢不停！
1496,分享图片原图,71,4,23,"<re.Match object; span=(4, 6), match='原图'>",[],[],[],分享图片,分享图片
1512,他会越来越好他有立身之本原图,247,27,42,"<re.Match object; span=(12, 14), match='原图'>",[],[],[],他会越来越好他有立身之本,他会越来越好他有立身之本
1519,#肖战发长文#这一年来，肖战及工作室多次进行道歉、引导，从来没有停止，你看不到，不代表不存在。工作早已顺利展开，成绩很好，他本不必在今天再次发声，但他还是选择以这样的方式再一次、再一次地说出自己的所思所想。直面伤痛，我佩服。希望他越来越好。每个人都有喜欢和讨厌的权利，但因此做出伤害别人的事就不对了。也希望个别粉丝能够跟上他的脚步。其实，我所看到的大多数粉丝人都很好。[组图共2张]原图,715,92,20,"<re.Match object; span=(184, 193), match='[组图共2张]原图'>",[],['肖战发长文'],[],这一年来，肖战及工作室多次进行道歉、引导，从来没有停止，你看不到，不代表不存在。工作早已顺利展开，成绩很好，他本不必在今天再次发声，但他还是选择以这样的方式再一次、再一次地说出自己的所思所想。直面伤痛，我佩服。希望他越来越好。每个人都有喜欢和讨厌的权利，但因此做出伤害别人的事就不对了。也希望个别粉丝能够跟上他的脚步。其实，我所看到的大多数粉丝人都很好。,这一年来，肖战及工作室多次进行道歉、引导，从来没有停止，你看不到，不代表不存在。工作早已顺利展开，成绩很好，他本不必在今天再次发声，但他还是选择以这样的方式再一次、再一次地说出自己的所思所想。直面伤痛，我佩服。希望他越来越好。每个人都有喜欢和讨厌的权利，但因此做出伤害别人的事就不对了。也希望个别粉丝能够跟上他的脚步。其实，我所看到的大多数粉丝人都很好。
1537,有辣么一点点猛啊#肖战斗罗大陆#原图,20,2,4,"<re.Match object; span=(16, 18), match='原图'>",[],['肖战斗罗大陆'],[],有辣么一点点猛啊,有辣么一点点猛啊
1540,猛男罗起飞了追剧好大哥们终于起床了吗#肖战斗罗大陆#原图,805,101,129,"<re.Match object; span=(26, 28), match='原图'>",[],['肖战斗罗大陆'],[],猛男罗起飞了追剧好大哥们终于起床了吗,猛男罗起飞了追剧好大哥们终于起床了吗
1541,#斗罗大陆杀青特辑#｜#肖战斗罗大陆#随手一截怎么有这么好看的人啊[组图共3张]原图,86,10,6,"<re.Match object; span=(33, 42), match='[组图共3张]原图'>",[],"['斗罗大陆杀青特辑', '肖战斗罗大陆']",[],｜随手一截怎么有这么好看的人啊,｜随手一截怎么有这么好看的人啊
1561,说了那么多，不会真有傻子看不懂吧？每次同担说啥都不信，外面的洗脑包传得贼快，就像医生给你开了适合的药，你非要去大仙那里求香炉灰。原图,248,32,34,"<re.Match object; span=(64, 66), match='原图'>",[],[],[],说了那么多，不会真有傻子看不懂吧？每次同担说啥都不信，外面的洗脑包传得贼快，就像医生给你开了适合的药，你非要去大仙那里求香炉灰。,说了那么多，不会真有傻子看不懂吧？每次同担说啥都不信，外面的洗脑包传得贼快，就像医生给你开了适合的药，你非要去大仙那里求香炉灰。
1566,今天真的要努力了否则很难加油吧[组图共2张]原图,145,8,51,"<re.Match object; span=(15, 24), match='[组图共2张]原图'>",[],[],[],今天真的要努力了否则很难加油吧,今天真的要努力了否则很难加油吧
1576,这脸真的很离谱啊手机随便拍拍#肖战斗罗大陆#[组图共2张]原图,101,4,12,"<re.Match object; span=(22, 31), match='[组图共2张]原图'>",[],['肖战斗罗大陆'],[],这脸真的很离谱啊手机随便拍拍,这脸真的很离谱啊手机随便拍拍
1579,原图,197,4,47,"<re.Match object; span=(0, 2), match='原图'>",[],[],[],,
1582,上线22天还是很坚挺小金罗真不错加油加油今天过节还有各种晚会已经很不错了#肖战斗罗大陆#原图,292,4,40,"<re.Match object; span=(44, 46), match='原图'>",[],['肖战斗罗大陆'],[],上线22天还是很坚挺小金罗真不错加油加油今天过节还有各种晚会已经很不错了,上线22天还是很坚挺小金罗真不错加油加油今天过节还有各种晚会已经很不错了
1590,八点原图,113,5,53,"<re.Match object; span=(2, 4), match='原图'>",[],[],[],八点,八点
1594,原图,48,3,20,"<re.Match object; span=(0, 2), match='原图'>",[],[],[],,
1608,📝记录4-5点[组图共2张]原图,101,1,16,"<re.Match object; span=(7, 16), match='[组图共2张]原图'>",[],[],[],📝记录4-5点,📝记录4-5点
1619,有所下降[组图共3张]原图,140,28,58,"<re.Match object; span=(4, 13), match='[组图共3张]原图'>",[],[],[],有所下降,有所下降
1641,不错反超了追剧大哥们好样的[组图共2张]原图,515,133,99,"<re.Match object; span=(13, 22), match='[组图共2张]原图'>",[],[],[],不错反超了追剧大哥们好样的,不错反超了追剧大哥们好样的
1644,追剧的陆人好大哥们纷纷起床了[组图共2张]原图,351,13,44,"<re.Match object; span=(14, 23), match='[组图共2张]原图'>",[],[],[],追剧的陆人好大哥们纷纷起床了,追剧的陆人好大哥们纷纷起床了
1683,继续炖鹅。手动输入弹幕、评论，剧这么好看，大家来弹幕聊聊天吧！俺们小金罗真的很能打哦！观剧的好大哥们、好姐姐们真滴很不错！#肖战斗罗大陆#原图,146,13,25,"<re.Match object; span=(69, 71), match='原图'>",[],['肖战斗罗大陆'],[],继续炖鹅。手动输入弹幕、评论，剧这么好看，大家来弹幕聊聊天吧！俺们小金罗真的很能打哦！观剧的好大哥们、好姐姐们真滴很不错！,继续炖鹅。手动输入弹幕、评论，剧这么好看，大家来弹幕聊聊天吧！俺们小金罗真的很能打哦！观剧的好大哥们、好姐姐们真滴很不错！
1705,#斗罗大陆收官战报##唐三寻爹不易#好消息！好消息！斗罗大陆成绩亮眼！目前会员已完结，非会员还在更新中！马上迎来央视二轮次黄档上星！！！追剧不停！精彩不停！#肖战斗罗大陆#[组图共2张]原图,528,42,18,"<re.Match object; span=(86, 95), match='[组图共2张]原图'>",[],"['斗罗大陆收官战报', '唐三寻爹不易', '肖战斗罗大陆']",[],好消息！好消息！斗罗大陆成绩亮眼！目前会员已完结，非会员还在更新中！马上迎来央视二轮次黄档上星！！！追剧不停！精彩不停！,好消息！好消息！斗罗大陆成绩亮眼！目前会员已完结，非会员还在更新中！马上迎来央视二轮次黄档上星！！！追剧不停！精彩不停！
1711,#斗罗大陆剧版[超话]##肖战斗罗大陆#我背痛！[组图共2张]原图,70,0,33,"<re.Match object; span=(24, 33), match='[组图共2张]原图'>",[],"['斗罗大陆剧版[超话]', '肖战斗罗大陆']",[],我背痛！,我背痛！
1713,强行收官，超话第三，就问i3今天被虐到了吗？极速飞行猕猴🥝！！！！！！！原图,965,95,84,"<re.Match object; span=(36, 38), match='原图'>",[],[],[],强行收官，超话第三，就问i3今天被虐到了吗？极速飞行猕猴🥝！！！！！！！,强行收官，超话第三，就问i3今天被虐到了吗？极速飞行猕猴🥝！！！！！！！
1719,#斗罗大陆剧版[超话]##肖战斗罗大陆##唐三寻爹不易#我看得最多的就是是第一集，我好喜欢略显稚嫩的唐三。他真的很乖很懂事，妈妈早逝爸爸酗酒，很小的时候唐三就得承担起照顾爸爸的责任。灶台够不着，得垫个板凳。大冬天生火，得抡斧头劈柴，因为手冻得不听使唤怎么都劈不好，肯定哭过想找人帮忙，然而爸爸在屋子里睡觉。偶尔试探性地问关于妈妈的事儿，爸爸总是很冷，回避。唐三很聪明，爸爸给的玄天宝录是秘密，母亲是秘密，爸爸其实也是秘密，他一直都知道。村里大人出去干活，会拜托他照顾自家孩子，但心里全是秘密的小孩子，估计无法跟同龄人真正玩到一块去。唐三就是这么孤孤单单长大的。爸爸没有尽到职责，但唐三依旧懂事得不得了，是因为他知道只有父亲一个亲人了。村子的小孩不仅仅比他多一个妈妈，还有爷爷奶奶外公外婆，家里一堆亲戚，过年的时候得多热闹啊。唐三从未有过抱怨，对爸爸百般迁就，也是怕他抛下自己，那样就真的只剩他孤零零一个人了。唐三完美，但是大师说他有一个不算缺点的缺点，把感情看得太重。尤其是亲情。原图,479,31,91,"<re.Match object; span=(440, 442), match='原图'>",[],"['斗罗大陆剧版[超话]', '肖战斗罗大陆', '唐三寻爹不易']",[],我看得最多的就是是第一集，我好喜欢略显稚嫩的唐三。他真的很乖很懂事，妈妈早逝爸爸酗酒，很小的时候唐三就得承担起照顾爸爸的责任。灶台够不着，得垫个板凳。大冬天生火，得抡斧头劈柴，因为手冻得不听使唤怎么都劈不好，肯定哭过想找人帮忙，然而爸爸在屋子里睡觉。偶尔试探性地问关于妈妈的事儿，爸爸总是很冷，回避。唐三很聪明，爸爸给的玄天宝录是秘密，母亲是秘密，爸爸其实也是秘密，他一直都知道。村里大人出去干活，会拜托他照顾自家孩子，但心里全是秘密的小孩子，估计无法跟同龄人真正玩到一块去。唐三就是这么孤孤单单长大的。爸爸没有尽到职责，但唐三依旧懂事得不得了，是因为他知道只有父亲一个亲人了。村子的小孩不仅仅比他多一个妈妈，还有爷爷奶奶外公外婆，家里一堆亲戚，过年的时候得多热闹啊。唐三从未有过抱怨，对爸爸百般迁就，也是怕他抛下自己，那样就真的只剩他孤零零一个人了。唐三完美，但是大师说他有一个不算缺点的缺点，把感情看得太重。尤其是亲情。,我看得最多的就是是第一集，我好喜欢略显稚嫩的唐三。他真的很乖很懂事，妈妈早逝爸爸酗酒，很小的时候唐三就得承担起照顾爸爸的责任。灶台够不着，得垫个板凳。大冬天生火，得抡斧头劈柴，因为手冻得不听使唤怎么都劈不好，肯定哭过想找人帮忙，然而爸爸在屋子里睡觉。偶尔试探性地问关于妈妈的事儿，爸爸总是很冷，回避。唐三很聪明，爸爸给的玄天宝录是秘密，母亲是秘密，爸爸其实也是秘密，他一直都知道。村里大人出去干活，会拜托他照顾自家孩子，但心里全是秘密的小孩子，估计无法跟同龄人真正玩到一块去。唐三就是这么孤孤单单长大的。爸爸没有尽到职责，但唐三依旧懂事得不得了，是因为他知道只有父亲一个亲人了。村子的小孩不仅仅比他多一个妈妈，还有爷爷奶奶外公外婆，家里一堆亲戚，过年的时候得多热闹啊。唐三从未有过抱怨，对爸爸百般迁就，也是怕他抛下自己，那样就真的只剩他孤零零一个人了。唐三完美，但是大师说他有一个不算缺点的缺点，把感情看得太重。尤其是亲情。
1736,俺们斗罗好稳原图,257,8,51,"<re.Match object; span=(6, 8), match='原图'>",[],[],[],俺们斗罗好稳,俺们斗罗好稳
1740,#斗罗大陆片场照##肖战斗罗大陆#片场好有爱啊原图,162,7,17,"<re.Match object; span=(23, 25), match='原图'>",[],"['斗罗大陆片场照', '肖战斗罗大陆']",[],片场好有爱啊,片场好有爱啊
1741,10点记录📝还是很猛的俺们斗罗原图,158,2,40,"<re.Match object; span=(15, 17), match='原图'>",[],[],[],10点记录📝还是很猛的俺们斗罗,10点记录📝还是很猛的俺们斗罗
1751,📝原图,234,3,41,"<re.Match object; span=(1, 3), match='原图'>",[],[],[],📝,📝
1769,友友们我这牌它不香吗原图,125,17,40,"<re.Match object; span=(10, 12), match='原图'>",[],[],[],友友们我这牌它不香吗,友友们我这牌它不香吗
1771,斗罗真好看[组图共2张]原图,533,387,110,"<re.Match object; span=(5, 14), match='[组图共2张]原图'>",[],[],[],斗罗真好看,斗罗真好看
1782,刚才比1.92那天多200W现在持平了慢下来了[组图共3张]原图,231,40,42,"<re.Match object; span=(23, 32), match='[组图共3张]原图'>",[],[],[],刚才比1.92那天多200W现在持平了慢下来了,刚才比1.92那天多200W现在持平了慢下来了
1783,#斗罗大陆光影幻境大片##肖战斗罗大陆#好帅啊[组图共2张]原图,112,3,5,"<re.Match object; span=(23, 32), match='[组图共2张]原图'>",[],"['斗罗大陆光影幻境大片', '肖战斗罗大陆']",[],好帅啊,好帅啊
1796,有强迫症[组图共2张]原图,42,1,9,"<re.Match object; span=(4, 13), match='[组图共2张]原图'>",[],[],[],有强迫症,有强迫症
1800,肚子饿了炖鹅不能忘[组图共2张]原图,123,17,17,"<re.Match object; span=(9, 18), match='[组图共2张]原图'>",[],[],[],肚子饿了炖鹅不能忘,肚子饿了炖鹅不能忘
1811,俺先舔为敬#肖战唐三#[组图共3张]原图,69,8,15,"<re.Match object; span=(11, 20), match='[组图共3张]原图'>",[],['肖战唐三'],[],俺先舔为敬,俺先舔为敬
1813,白天要稳住[组图共2张]原图,258,163,39,"<re.Match object; span=(5, 14), match='[组图共2张]原图'>",[],[],[],白天要稳住,白天要稳住
1823,大火炖鹅前期火候到位后期才更容易入味软糯[组图共2张]原图,101,10,27,"<re.Match object; span=(20, 29), match='[组图共2张]原图'>",[],[],[],大火炖鹅前期火候到位后期才更容易入味软糯,大火炖鹅前期火候到位后期才更容易入味软糯
1827,和昨天差距不大还是和昨天一样白天要打好基础[组图共2张]原图,196,24,39,"<re.Match object; span=(21, 30), match='[组图共2张]原图'>",[],[],[],和昨天差距不大还是和昨天一样白天要打好基础,和昨天差距不大还是和昨天一样白天要打好基础
1829,比昨天下降三百万我今天还是会早点开始哦今天是会员大结局原图,286,18,51,"<re.Match object; span=(27, 29), match='原图'>",[],[],[],比昨天下降三百万我今天还是会早点开始哦今天是会员大结局,比昨天下降三百万我今天还是会早点开始哦今天是会员大结局
1830,几台春晚后斗罗起飞除了说肖战牛逼我还能说啥呢#肖战斗罗大陆#原图,725,49,50,"<re.Match object; span=(30, 32), match='原图'>",[],['肖战斗罗大陆'],[],几台春晚后斗罗起飞除了说肖战牛逼我还能说啥呢,几台春晚后斗罗起飞除了说肖战牛逼我还能说啥呢
1836,2.11亿！！！！#肖战斗罗大陆#原图,270,90,76,"<re.Match object; span=(17, 19), match='原图'>",[],['肖战斗罗大陆'],[],2.11亿！！！！,2.11亿！！！！
1845,俺哭了#肖战斗罗大陆#原图,223,33,83,"<re.Match object; span=(11, 13), match='原图'>",[],['肖战斗罗大陆'],[],俺哭了,俺哭了
1900,11点的今天还是周一俺们爆爆罗真滴牛逼#肖战斗罗大陆#原图,226,5,22,"<re.Match object; span=(27, 29), match='原图'>",[],['肖战斗罗大陆'],[],11点的今天还是周一俺们爆爆罗真滴牛逼,11点的今天还是周一俺们爆爆罗真滴牛逼
1905,截止10点1.4亿#肖战斗罗大陆#原图,237,2,32,"<re.Match object; span=(17, 19), match='原图'>",[],['肖战斗罗大陆'],[],截止10点1.4亿,截止10点1.4亿
1909,继续加油！！！鸡血鸡血！！#肖战斗罗大陆#原图,161,12,39,"<re.Match object; span=(21, 23), match='原图'>",[],['肖战斗罗大陆'],[],继续加油！！！鸡血鸡血！！,继续加油！！！鸡血鸡血！！
1919,机会只有这三天过了这三天就不可能了自己看着办吧原图,390,75,48,"<re.Match object; span=(23, 25), match='原图'>",[],[],[],机会只有这三天过了这三天就不可能了自己看着办吧,机会只有这三天过了这三天就不可能了自己看着办吧
1931,不流血不痛苦怎么走自己的路👈唐三扒拉笼子#肖战斗罗大陆#[组图共3张]原图,378,33,60,"<re.Match object; span=(28, 37), match='[组图共3张]原图'>",[],['肖战斗罗大陆'],[],不流血不痛苦怎么走自己的路👈唐三扒拉笼子,不流血不痛苦怎么走自己的路👈唐三扒拉笼子
1934,这才中午都快5000W了粉丝请继续努力不要掉链子因为大结局进场的观众看完就会走所以这几天也是好机会全力以赴#肖战斗罗大陆#[组图共3张]原图,1537,214,128,"<re.Match object; span=(61, 70), match='[组图共3张]原图'>",[],['肖战斗罗大陆'],[],这才中午都快5000W了粉丝请继续努力不要掉链子因为大结局进场的观众看完就会走所以这几天也是好机会全力以赴,这才中午都快5000W了粉丝请继续努力不要掉链子因为大结局进场的观众看完就会走所以这几天也是好机会全力以赴
1939,直说了！想跟唐三哥哥困觉！#肖战斗罗大陆#原图,143,8,25,"<re.Match object; span=(21, 23), match='原图'>",[],['肖战斗罗大陆'],[],直说了！想跟唐三哥哥困觉！,直说了！想跟唐三哥哥困觉！
1943,宝子们！鸡血打起来！白天基础打好！锦上添花！#肖战斗罗大陆#[组图共3张]原图,393,52,68,"<re.Match object; span=(30, 39), match='[组图共3张]原图'>",[],['肖战斗罗大陆'],[],宝子们！鸡血打起来！白天基础打好！锦上添花！,宝子们！鸡血打起来！白天基础打好！锦上添花！
1947,我看了下，感觉今天还可以努力一把子，目标定高点，能搞多少搞多少，越高越好。大盘还是路人观众，粉丝继续做好自己的部分。加油啊啊啊啊啊啊啊啊啊啊啊啊啊啊！！！！！[组图共2张]原图,545,50,70,"<re.Match object; span=(79, 88), match='[组图共2张]原图'>",[],[],[],我看了下，感觉今天还可以努力一把子，目标定高点，能搞多少搞多少，越高越好。大盘还是路人观众，粉丝继续做好自己的部分。加油啊啊啊啊啊啊啊啊啊啊啊啊啊啊！！！！！,我看了下，感觉今天还可以努力一把子，目标定高点，能搞多少搞多少，越高越好。大盘还是路人观众，粉丝继续做好自己的部分。加油啊啊啊啊啊啊啊啊啊啊啊啊啊啊！！！！！
1948,#肖战斗罗大陆#快开始了[组图共2张]原图,67,3,0,"<re.Match object; span=(12, 21), match='[组图共2张]原图'>",[],['肖战斗罗大陆'],[],快开始了,快开始了
1960,热二了#肖战斗罗大陆#原图,43,10,8,"<re.Match object; span=(11, 13), match='原图'>",[],['肖战斗罗大陆'],[],热二了,热二了
