微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IAHhDpnnb,#和肖战一起读书[超话]##肖战[超话]##肖战陪你读诗词# 【与诗行—初中组—7】送杜少府之任蜀州                  ——【唐】王勃城阙辅三秦，风烟望五津。与君离别意，同是宦游人。海内存知己，天涯若比邻。无为在歧路，儿女共沾巾。🍃🍃🍃🍃🍃🍃🍃🍃🍃🍃#肖战劝学# @X玖少年团肖战DAYTOY 封面@青吟儿 素材部分来源于网络，陈情令bgm送杜少府之任蜀州系列汇总http://t.cn/A6ZMftez 泷月丶寒的微博视频                                 ,,无,无,True,无,无,2020-03-28 14:42,和肖战一起读书超话,872,499,353
IApspEMN7,#肖战[超话]##虾圈剪刀手计划1005#  【肖战】甜向‖团宠     ✨还有星光还有你✨——第五集—————————————————@X玖少年团肖战DAYTOY #肖战#   xz 破站链接http://t.cn/A6ZwwGx9前情指路👉序言http://t.cn/A6zVshBT                            第一集http://t.cn/A6ziYQN5                            第二集http://t.cn/A6z0Tba9                            第三集http://t.cn/A6z8Ma54                            第四集http://t.cn/A6zFgykaps没看过的同学要从序言开始看起哦封面@青吟儿 禁二改｜转载请注明出处 泷月丶寒的微博视频                                 ,,无,无,True,无,无,2020-03-26 17:19,肖战超话,703,434,253
IAdN1jC93,"转发理由:转发微博  
原始用户: 狮方少奶
转发内容: #肖战工作室辟谣#  xz#肖战粉丝公益倡导# 【澄清】⚡不设权限，可以二传，不用标出处⚡关于前两天公益一系列问题的全面澄清。肖肖河畔雪-数据专用的微博视频但行好事，无愧于心。 【某度yun（加长说明了一下项目组的含义）】链接：http://t.cn/A6ZtDgdc 提取码：qwpb  ",,无,无,False,无,无,2020-03-25 11:37,战战的Android,2,1,0
IA6Lt91bU,"转发理由:@X玖少年团肖战DAYTOY 我永远支持你！我们一起拿下 #明星势力榜# 第一名！  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2020-03-24 17:44,明星势力榜,1,0,0
IA49O77vt,#肖战[超话]##虾圈剪刀手计划1005#  【肖战】甜向‖团宠     ✨还有星光还有你✨——第四集—————————————————@X玖少年团肖战DAYTOY #肖战#   xz 破站链接http://t.cn/A6Z55XIf前情指路👉序言 http://t.cn/A6zVshBT                            第一集http://t.cn/A6ziYQN5                            第二集http://t.cn/A6z0Tba9                            第三集http://t.cn/A6z8Ma54ps：没看过的同学要从序言开始看起哦封面@青吟儿 禁二改｜转载请注明出处 泷月丶寒的微博视频                                 ,,无,无,True,无,无,2020-03-24 11:06,肖战超话,239,24,253
IzrRupncM,"转发理由:@X玖少年团肖战DAYTOY 我永远支持你！我们一起拿下 #明星势力榜# 第一名！  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2020-03-20 09:36,明星势力榜,1,0,0
IzlMa2g3g,#肖战[超话]##虾圈剪刀手计划1005#  【肖战】甜向‖团宠小型故事连续剧——第三集     ✨还有星光还有你✨—————————————————@X玖少年团肖战DAYTOY #肖战#   xz 破站链接http://t.cn/A6zQsJvn前情指路👉序言http://t.cn/A6zVshBT                            第一集http://t.cn/A6ziYQN5                            第二集http://t.cn/A6z0Tba9ps：没看过的同学要从序言开始看起哦封面@青吟儿 禁二改｜转载请注明出处 泷月丶寒的微博视频                                 ,,无,无,True,无,无,2020-03-19 18:07,肖战超话,202,29,243
Iz0a3gftF,#肖战[超话]##虾圈剪刀手计划1005#  【肖战】甜向‖团宠小型故事连续剧——第二集     ✨还有星光还有你✨—————————————————@X玖少年团肖战DAYTOY #肖战#   xz   xzgg  xfx  xzf破站链接http://t.cn/A6zpaabb前情指路👉序言http://t.cn/A6zVshBT                            第一集http://t.cn/A6ziYQN5ps：没看过的同学要从序言开始看起哦封面@青吟儿 禁二改｜转载请注明出处（cpf、bjyx、ibo禁）（音量可以稍微调大点） 泷月丶寒的微博视频                                 ,,无,无,True,无,无,2020-03-17 11:05,肖战超话,294,155,264
IySFDlhoI,"转发理由:不怕，无论如何，我们一直在  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2020-03-16 16:01,战战的Android,2,0,2
IyzROsVDZ,#肖战[超话]##虾圈剪刀手计划1005# 【肖战】甜向‖团宠——白色情人节快乐小型故事连续剧——第一集     ✨还有星光还有你✨从前我护不住你如今说什么都要护住你 从前为势所迫，身不由己如今我只想随心所欲，肆意而为—————————————————@X玖少年团肖战DAYTOY #肖战#  xz   xzgg  xfx  xzf破站链接http://t.cn/A6zijnTy封面@青吟儿 禁二改｜转载请注明出处（cpf、bjyx、ibo禁） 泷月丶寒的微博视频                                 ,,无,无,True,无,无,2020-03-14 16:09,肖战超话,179,34,173
IynZLzrDi,#肖战[超话]##虾圈剪刀手计划1005# 【肖战】甜向‖团宠小型故事连续剧——序言     ✨还有星光还有你✨从前我护不住你如今说什么都要护住你 从前为势所迫，身不由己如今我只想随心所欲，肆意而为—————————————————@X玖少年团肖战DAYTOY #肖战#  xz   xzgg  xfx  xzf封面@青吟儿 破站链接http://t.cn/A6zMmgrr禁二改｜转载请注明出处（cpf、bjyx、ibo禁） 泷月丶寒的微博视频                                 ,,无,无,True,无,无,2020-03-13 09:55,肖战超话,417,186,444
Iy7isoWlP,#肖战[超话]##虾圈剪刀手计划1005# 【肖战】甜向‖团宠小型故事连续剧     ✨还有星光还有你✨从前我护不住你如今说什么都要护住你 从前为势所迫，身不由己如今我只想随心所欲，肆意而为—————————————————@X玖少年团肖战DAYTOY 破站链接http://t.cn/A6z5472a封面@青吟儿 #肖战#  xz   xzgg  xfx  xzf禁二改｜转载请注明出处（cpf、bjyx、ibo禁）预告片 泷月丶寒的微博视频                                 ,,无,无,True,无,无,2020-03-11 15:25,肖战超话,248,31,368
Ixx3abY1T,"转发理由:转发微博  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2020-03-07 19:08,战战的Android,0,0,0
Ixwa8tohh,#肖战[超话]##虾圈剪刀手计划1005# 【肖战】古装‖角色向‖混剪——————杀 破 狼——————生，是为了证明爱存在的痕迹。杀，是为了歌颂破灭前的壮丽。————————————————@X玖少年团肖战DAYTOY 可我不想让你孤独等待天明。哪怕这夜再黑暗，我都想陪着你一起等待天明。#肖战#  xz   xzgg  xfx  xzf破站链接http://t.cn/A6zqe5Cf封面@-天然呆桃- 辛苦了禁二改｜转载请注明出处（cpf、bjyx、ibo禁） 泷月丶寒的微博视频                                 ,,无,无,True,无,无,2020-03-07 16:53,肖战超话,452,56,490
Ixmv4BHwo,"转发理由:@X玖少年团肖战DAYTOY 我永远支持你！我们一起拿下 #明星势力榜# 第一名！  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2020-03-06 16:17,明星势力榜,0,0,0
Ix7F11SCd,"转发理由:@X玖少年团肖战DAYTOY 我永远支持你！我们一起拿下 #明星势力榜# 第一名！  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2020-03-05 02:30,明星势力榜,1,0,0
Ix36e03za,#肖战[超话]##虾圈剪刀手计划1005# 【肖战】成长向‖燃向‖踩点让我们一起朝着光亮走下去吧。@X玖少年团肖战DAYTOY ✨✨✨✨Loneliness fighting back againSeems to be like it never endsGive us hope through the love ofpeaceful shine on me——————————————与其满怀猜疑与怨恨一味哀叹如今的境遇不如像在狂风中歌唱的飞鸟向高高的天空唱响希望为了点亮渐渐沉寂的天空愿走向光芒闪耀的彼方那些喜悦与幸福的记忆为了重新将其找回世间人们都在不断寻觅向着光芒伸出手去在永不终结的无尽时光里毫不吝啬地托付出此身躯不如像在巨浪中漂泊的花朵跟随希望穿越暴风骤雨——————————————BGM   Resuscitated Hope禁二改｜转载请注明出处（cpf、bjyx、ibo禁）清风挽月—寒雪倚竹xz xzgg  xfx  xzf  #肖战# 泷月丶寒的微博视频                                 ,,无,无,True,无,无,2020-03-04 14:53,肖战超话,451,47,486
Ix2s2aArz,"转发理由:@X玖少年团肖战DAYTOY 我永远支持你！我们一起拿下 #明星势力榜# 第一名！  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2020-03-04 13:14,明星势力榜,3,0,1
Ix2lfkP0D,我为#肖战[超话]#贡献2373影响力，超话目前还差1770099影响力超越上一名！戳这里→http://t.cn/RrKeREG ~跟我一起打榜应援爱豆提升排名吧~  ,,无,无,True,无,无,2020-03-04 12:58,超话,1,0,0
IwYbzgHlG,"转发理由:转发微博  
原始用户: 肖战工作室
转发内容: 肖战海外社交账号已无法正常登陆，任何更改均非本人及工作人员操作，后续动作均与肖战本人无关。请勿侵权！请勿造谣！  ",,无,无,False,无,无,2020-03-04 02:23,战战的Android,1,0,0
IwXE3DHKD,"转发理由:转发微博  
原始用户: 劲草嘉年华
转发内容: “记住你的美”2020劲草生物多样性摄影大赛开始啦#劲草生物多样性嘉年华# #做自然的朋友# 3月3日是“世界野生动植物日”在1973年的今天21个国家的全权代表签署了《濒危野生动植物种国际贸易公约》即CITES公约。今天让我们依旧一起为“维护地球所有生命”而努力！在特殊的日子让我们一起行动起来吧～比如来参加我们的摄影大赛，用影像守护生物多样性！（还有奖品拿）【大赛理念】大赛旨在征集每一张作品背后有趣的生物故事、为守护生物多样性的努力、人与野生动物和谐共生的理念。征集作品拍摄主题为体现中国本土生物多样性之美，它们可以是深山里的“豹大王”，也可以是小区草丛里神出鬼没的“黄大仙”，它们可以是干热河谷里的绿孔雀，也可以是恰好在你家房檐上筑巢的家燕，或是海拔4000多的杜鹃花、或城市公园里一朵美丽的蒲公英……我们希望看到你对中国生物多样性之美的观察、理解与表达，也希望能将你眼中的精彩世界传递给更多人。【征集时间】2020年3月3日-2020年5月22日【颁奖时间】2020年6月5日【参赛方式】*微博参赛：作品名+作品故事描述（拍摄时间、地点、经过、生态行为等）+#劲草生物多样性嘉年华#+#做自然的朋友#并@劲草嘉年华@微博环保@绿洲摄影 发微博即可投稿。*绿洲参赛：上传相关图片，添加主题#做自然的朋友#，配以相应的作品名+作品故事描述（拍摄时间、地点、经过、生态行为等），并@绿洲摄影@劲草嘉年华，发布到绿洲即可投稿。【比赛分组】*动物组：任何在中国境内的拍摄的野生动物，不要是家畜或家养动物以及动物园的笼养动物；可以是鸟兽虫鱼、也可以青蛙蜗牛和壁虎；任何器材：手机、专业相机、红外相机等拍摄的原创作品。*植物组：任何在中国境内的拍摄的野生植物、动植物生境，不要是农作物或盆栽植物以及植物园/公园的人工绿植；可以高山野花或大树、也可以是路边的蒲公英；任何器材：手机、专业相机、红外相机等等拍摄的原创作品。*小自然摄影师：为鼓励热爱自然的孩子们参与分享，特设立小自然摄影师组请18岁以下摄影师们提交参赛内容时“+小自然摄影师”。*野味大曝光：为支持野生动植物红色名录的出版，任何在中国拍摄的野味照片，如野生动植物活动、尸体、制品等，作品描述（拍摄时间、地点、经过等）+#劲草生物多样性嘉年华#+#同一个球儿 同一口气儿#@猫盟@劲草嘉年华 发微博即可投稿。入选作品将参与出版并获得来自名录编辑组的神秘礼物。【奖项设置】*动物组和植物组设立综合一等奖1名，组别最佳奖各1名，参与奖N名；获奖摄影师将有机会开启自然保护地摄影、野生动物调查之旅、收获公益大礼包*小自然摄影师组设立一等奖1名，二等奖2名，参与奖N名；获奖小摄影师们将有机会开启自然体验、自然教育之旅、收获公益大礼包各奖项获奖人将由专业摄影师评委评选得出与奖品相关问题的解释权在主办方。奖品不得转让。获奖者不得以任何理由要求现金或替代奖品；如果提出此类要求，则视为获奖者对奖品的放弃。但是，如果主办方由于己方任何原因而不能提供奖品，则主办方有权更换价值等于或高于原奖品的奖品进行替换。所有获奖者均自行负责支付与获得奖项相关的任何税负和任何和所有费用，包括但不限于个人所得税以及任何行政收费。【参赛须知】1. 参赛作品须为参赛者本人独立完成的原创作品，且须未在其他比赛中有获奖项或者许可他人在先使用。同时，参赛作品不得抄袭、拷贝、仿冒。评审后如被检举的参赛作品不符合本赛制要求的，经主办方查证属实者，取消获奖资格，取消之奖项不再替补。如已领取奖项者，主办方有权追回原奖项；2. 参赛作品由专业摄影师评委、明星评委进行评选，获奖作品将根据评分排序选出；3. 投稿作品规范：以幅为唯一单位的原创照片，本次影赛不接受组图投稿，并用简单的文字讲述作品背后的故事，作品必须保留数码照片拍摄信息（EXIF），上传格式为jpg，最长边不可低于1000像素，并保证能够提供300dpi原稿，否则视为无效作品；4. 请勿使用诱拍、摆拍作品参赛，否则视为无效作品；5. 所有参赛的作品仅限于裁剪、亮度和色彩调整，不允许凭空PS臆想内容以及任何改变原画面内容的更改，否则视为无效作品；6. 参赛者须拥有作品完整的著作权，并获得参赛照片中所包含人物肖像权的使用许可以及其它必要的许可，同时须保证上传的照片不侵犯任何第三人的著作权、肖像权、名誉权、隐私权、商标权、商号权及其他合法权益作品涉及的肖像权、名誉权、著作权等法律责任均由参赛者本人承担，主办方不承担由此引起的一切法律后果；7. 任何人发现本次大赛参赛照片有侵权嫌疑，请及时与大赛主办方联系。主办方任何时候接到包括有关照片肖像权、著作权等相关投诉，或发现投稿作品违反第5条时，将立即删除相关照片并把相关投诉转送至上传人（即参赛者），由参赛者自行解决相关投诉并承担费用；8. 因参赛照片侵犯任何第三方的合法权益等情形使主办方遭受损失的，主办方有权要求上传照片者（即参赛者）承担损害赔偿的责任；9. 参赛者同意主办方在与本赛事的相关活动及劲草嘉年华科普活动中公布和免费使用参赛作品、作者姓名和其他必要信息。使用形式包括但不限于摄影作品展、网络宣传等；主办方在使用过程中会根据实际使用情况，决定是否标注作者姓名、作品名称。主办方不会对照片进行售卖及其他商业售卖和相关衍生品售卖；10. 大赛征集作品如均不能达到某类奖项评审标准，大赛组委会有权保持此项奖项空缺；11. 所有参赛者上传的照片和文字不得违反中华人民共和国法律法规、违背公共秩序和善良风俗以及道德标准之内容，不得上传具有色情、暴力等不健康内容的照片和文字，一经发现，主办方将不予上传并有权提交相关部门处理；12. 参赛者填报信息和提交参赛作品之行为，应视为该参赛者充分理解本赛制之内容，并承诺接受本赛制约束。【联合发起】“记录你的美--2020劲草生物多样性摄影大赛”由@阿拉善SEE公益机构 @微博环保 @绿洲摄影 @猫盟CFCA @守护荒野 @中国红树林保育联盟 @潜爱大鹏 @美境自然 @红树林基金会MCF @福建省观鸟协会 @武汉道大自然观察工作室 @原上草自然保护中心 @黑龙江省环保教育学会@小路自然教育中心 @鸟兽虫木自然保育中心 @自然介公益发展中心 联合发起              原图                     ",,无,http://wx3.sinaimg.cn/large/0081esjEly1gcgix8hrwqj30bo0gitfh.jpg,False,无,无,2020-03-04 01:00,战战的Android,1,0,0
IwUH62XX8,"转发理由://@肖兔子怀中的猫:#肖战# 热爱可抵岁月漫长  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2020-03-03 17:29,战战的Android,2,0,0
IwNH00FFY,#肖战[超话]##虾圈剪刀手计划1005# 【肖战】老祖的快意恩仇【战羡】‖燃向‖踩点‖混剪          少年仗剑天涯          老祖横笛陈情愿我魏无羡能锄奸扶弱，无愧于心。我魏无羡想杀谁，谁能阻拦，谁又敢阻拦。—————————————————这个世界上无谓的虚言很多，但事关于你，你的心里自然比谁都清楚，而我们，只需要选择相信你。@X玖少年团肖战DAYTOY 禁二改｜转载请注明出处（cpf、bjyx、ibo禁）#肖战#  xz xzgg xzf xfxbgm： 江湖梦封面@小赞就是力量  泷月丶寒的微博视频                                 ,,无,无,True,无,无,2020-03-02 23:40,肖战超话,617,300,426
IwJ3jf5Ag,#守护抗疫平民英雄#涓滴之水成海洋， 我在“守护抗疫平民英雄”项目捐款成功！携手@飞扬与落寞的小号，凝聚颗颗爱心点燃更多希望。@天使妈妈基金会 守护抗疫平民英雄  ,,无,无,True,无,无,2020-03-02 11:51,微公益,1,0,0
IwEsumSgt,"转发理由://@肖战明天娶我:，理智追星，遵纪守法！疫情期间记得带口罩  
原始用户: 中国新闻网
转发内容: 【#肖战自行居家隔离#工作室呼吁粉丝理性追星】3月1日晚，@肖战工作室 发表声明，就粉丝之间争论引发的热议致歉。肖战工作室呼吁粉丝理智追星，“在疫情期间做好自我防护同时，以更积极的方式，一起努力与支持为社会带来正能量的事情。”另外，工作室提到，@X玖少年团肖战DAYTOY 目前积极配合国家与社区的防疫规定，一直自行居家隔离。（张曦）              原图                     ",,无,http://wx3.sinaimg.cn/large/6a5ce645ly1gcevddnmcuj20u0147jys.jpg,False,无,无,2020-03-02 00:09,战战的Android,2,0,0
IwDhndme0,"转发理由:保护好他，我们会照顾好自己的，一起守候春暖花开  
原始用户: 肖战工作室
转发内容: 大家好，这里是肖战工作室。近日我们注意到了关于肖战粉丝的一些争论，占用了一些社会公共资源，也给大家带来了困扰。我们对此事所造成的影响，深感遗憾与歉意。我们十分感谢所有粉丝对肖战的支持与喜爱。同时我们也诚挚呼吁，所有的爱都是正面而积极向上的，希望大家可以理智追星。在疫情期间做好自我防护同时，以更积极的方式，一起努力与支持为社会带来正能量的事情。在全国上下对抗疫情的同时，肖战也一直自行居家隔离，积极配合国家与社区的防疫规定。希望大家都能安全复工快乐生活，平静而平安，为更好的明天一起努力！肖战工作室2020年3月1日                     ",,无,无,False,无,无,2020-03-01 21:09,战战的Android,1,0,0
IwzLy1JOP,#肖战[超话]##虾圈剪刀手计划1005# ✨遇見你的時候✨                ✨所有星星墮落到我頭上✨【肖战】校園愛情/甜蜜向✨從遇見你的那一刻✨我便明白✨你是我此生渡不過去的劫❤————————————————✨从校服到婚紗✨从少年到白頭✨我想成為你的專屬甜蜜❤————————————————☀春阳灿灿，🍃夏山如碧，🍁秋蜩抱朴，⛄冬日烈烈，皆愿与君长相随🌸❤@X玖少年团肖战DAYTOY 封面@夏日碎记 BGM：遇見你的時候所有星星都落到我頭上        專屬甜蜜破站链接http://t.cn/A67kQvHl禁二改｜转载请注明出处（cpf、bjyx、ibo禁）xz xzgg  xfx  xzf  #肖战# 第1314条微博，这是我的告白，也是我的承诺。也算是给哥哥4周年的礼物[羞嗒嗒]（一定要看到最后，有惊喜） 泷月丶寒的微博视频                                 ,,无,无,True,无,无,2020-03-01 12:13,肖战超话,885,389,227
Iwgrecbde,#肖战[超话]##肖战小白瓶微电影# @OLAY @X玖少年团肖战DAYTOY 支持哥哥让我们一起变白吧#用了小白瓶比同事白# @少冰苏苏打Sarah @北堂温婉  [组图共9张] 原图 ,,"http://ww1.sinaimg.cn/large/007k4KXply1gcbx5xx627j30u01rcdt1.jpg,http://ww2.sinaimg.cn/large/007k4KXply1gcbxls6bqzg30dc07kqv6.gif,http://ww4.sinaimg.cn/large/007k4KXply1gcbxm03gcig30hs0a0npf.gif,http://ww4.sinaimg.cn/large/007k4KXply1gcbxm19s2cj31hc0txq83.jpg,http://ww4.sinaimg.cn/large/007k4KXply1gcbxm1zer3j31a80u00xt.jpg,http://ww2.sinaimg.cn/large/007k4KXply1gcbxm6vz4dg30hs0a04qq.gif,http://ww3.sinaimg.cn/large/007k4KXply1gcbx8kgqu2g311i0u0x7a.gif,http://ww4.sinaimg.cn/large/007k4KXply1gcbx8qd2zhg30hs0a07wj.gif,http://ww1.sinaimg.cn/large/007k4KXply1gcbx7h7bjog311i0u0hef.gif",无,True,无,无,2020-02-28 11:00,肖战超话,36,3,110
Iw9xc27l7,#肖战[超话]##三十三#整整960萬平方公里的山川河流，一直在被守護。守護他的從來都不是超人，是14億同根的“家人”。最強大的超能力，是我們共同的名字——中國人。 #肖战三十三旁白# @X玖少年团肖战DAYTOY #肖战# 知乎官方的秒拍视频  ,,无,无,True,"http://gslb.miaopai.com/stream/ks9heNTqhdDk6u0TeeEfE689a096tZ0-W-Ja4w__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_720p&mpflag=32&Expires=1616313588&ssig=OsIbSFYQr2&KID=unistore,video",无,2020-02-27 17:26,肖战超话,20,1,34
Iw7R7n56o,#肖战[超话]##肖战三十三旁白# xz#肖战# 肖战《三十三》战疫短片旁白#三十三# 有人挺身而出，有人逆流而上，有人保持善良和坦荡。越渺小的，越孤勇；越害怕时，越强大！我们追赶着时间，把爱诉说好多遍；我们跨越过时间，告别就只是重逢的前篇。我们在乏味里酿着甜汤，在隔离世界时走进万家灯火、袅袅炊烟……这场战疫，我们把爱当做武器。平凡之辈披上铠甲，哨声嘹亮、舍命相撑，像磐石一般坚毅。苍穹之下，纵有千古，却从未有哪片土地，比这里更桀骜和滚烫；也没有哪儿的人，比这里更赤城和顽强！整整960万平方公里的山川江河，一直在被守护，守护她的，从来都不是超人，是 14 亿同根的「家人」！最强大的超能力，是我们共同的名字「中国人」！🇨🇳@X玖少年团肖战DAYTOY 知乎官方的秒拍视频                                 ,,无,无,True,无,无,2020-02-27 13:10,肖战超话,97,11,234
Iw7hMimmx,"转发理由:我们学校欠我一个学长  
原始用户: 国产剧研究中心
转发内容: #肖战 侧颜#肖战也太有校园学长的感觉了吧！侧颜在同桌视角下有点过分优越了，请问在哪里可以偶遇这个学长战 #肖战 学长造型#  [组图共9张] 原图 ",,无,"http://ww4.sinaimg.cn/large/b1550ea1gy1gcas7cxbccg20d50m8kju.gif,http://ww4.sinaimg.cn/large/b1550ea1gy1gcas7gvqzzg20d50m7e87.gif,http://ww2.sinaimg.cn/large/b1550ea1gy1gcas7mfvqug20d50m74qw.gif,http://ww2.sinaimg.cn/large/b1550ea1gy1gcas7mzbusj20y71l1153.jpg,http://ww4.sinaimg.cn/large/b1550ea1gy1gcas7nhp6ij20rs15ojyq.jpg,http://ww3.sinaimg.cn/large/b1550ea1gy1gcas7nvr33j20u019079k.jpg,http://ww1.sinaimg.cn/large/b1550ea1gy1gcas7obnmxj20jh0iiwh6.jpg,http://ww2.sinaimg.cn/large/b1550ea1gy1gcas7ouvnhj20u01hcdq8.jpg,http://ww2.sinaimg.cn/large/b1550ea1gy1gcas7yy5j0g20ku0z5npr.gif",False,无,无,2020-02-27 11:42,战战的Android,0,0,0
Iw6Wdu2tC,"转发理由:@X玖少年团肖战DAYTOY 我永远支持你！我们一起拿下 #明星势力榜# 第一名！  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2020-02-27 10:49,明星势力榜,0,0,0
Iw6NaEcoo,"转发理由://@肖战全球后援会:#肖战[超话]# @X玖少年团肖战DAYTOY 《OLAY小白瓶音乐微电影》第二集微博上线！白里透光的你就是此生最美的风景~#肖战小白瓶微电影#  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2020-02-27 10:27,战战的Android,0,0,0
IvZxPEms8,#肖战[超话]##肖战# 对你何止是野心，我预谋了一辈子的念想，从遇见你开始，不见黄土不死心@X玖少年团肖战DAYTOY #肖战余生请多指教#  [组图共9张] 原图 ,,"http://ww4.sinaimg.cn/large/007k4KXply1gc9tqxg435j31hc0u076l.jpg,http://ww3.sinaimg.cn/large/007k4KXply1gc9tqyguqnj30l00hmjsc.jpg,http://ww2.sinaimg.cn/large/007k4KXply1gc9tqz8grwj31hc0u0gtv.jpg,http://ww2.sinaimg.cn/large/007k4KXply1gc9trr79u2g30nu0nukjz.gif,http://ww1.sinaimg.cn/large/007k4KXply1gc9trtg6wtg30b4069dx5.gif,http://ww3.sinaimg.cn/large/007k4KXply1gc9truomxtj31111jk7cd.jpg,http://ww1.sinaimg.cn/large/007k4KXply1gc9trzzlj8g30dc07kb2a.gif,http://ww3.sinaimg.cn/large/007k4KXply1gc9v13lax9g30hs0a04qq.gif,http://ww3.sinaimg.cn/large/007k4KXply1gc9v1al8qqg30hs0a0npf.gif",无,True,无,无,2020-02-26 16:00,肖战超话,105,10,250
IvQAyqD12,#肖战[超话]##虾圈剪刀手计划1005# 【肖战‖暗黑向】混剪我有一千八百种坏毛病，最难忍受的是占有欲，别人多看你一眼，我都觉得是觊觎。@X玖少年团肖战DAYTOY #肖战#  xz xzgg————————————————BGM ： E.T.赠@悠隐心DAYTOY http://t.cn/A67z3fZS破站链接禁二改｜转载请注明出处（cpf、bjyx、ibo禁） 泷月丶寒的微博视频                                 ,,无,无,True,无,无,2020-02-25 17:12,肖战超话,161,69,303
IvHtsyv5Z,#肖战[超话]##肖战# 这个男人终于记起我们了@X玖少年团肖战DAYTOY 二月二龙抬头，我们终于等到你的自拍了。让我们新的一年从头开始头发的数量代表着我的心意。（其实才不是勒，只是因为见到他发自拍，心情激动，一下子手抖而已）#肖战剪头发# 后面两张是补的18根的头发             [组图共9张]      原图                             ,,"http://ww3.sinaimg.cn/large/007k4KXply1gc7mnv14iyj30m80m8ab0.jpg,http://ww2.sinaimg.cn/large/007k4KXply1gc7mnvii5jj30m80m2aa6.jpg,http://ww2.sinaimg.cn/large/007k4KXply1gc7n4yfxq5j30hs0g2qa9.jpg,http://ww4.sinaimg.cn/large/007k4KXply1gc7mnr5mxvj32o03k0u12.jpg,http://ww3.sinaimg.cn/large/007k4KXply1gc7mnw0gg8j30hs0q20ty.jpg,http://ww1.sinaimg.cn/large/007k4KXply1gc7ngq48f0j30k50m843w.jpg,http://ww1.sinaimg.cn/large/007k4KXply1gc7niys65lj31o02yonpg.jpg,http://ww1.sinaimg.cn/large/007k4KXply1gc7nhm97k4j32o03k0e86.jpg,http://ww4.sinaimg.cn/large/007k4KXply1gc7nic82bpj32o03k0npi.jpg",无,True,无,无,2020-02-24 18:00,肖战超话,95,6,273
IvH9EvNXu,分享@X玖少年团肖战DAYTOY 的@绿洲 动态：自我抬头！绿洲  原图 ,,http://wx3.sinaimg.cn/large/007k4KXply1gc7luhtdxzj30u00u0jvh.jpg,无,True,无,无,2020-02-24 17:11,战战的Android,0,0,0
IvH5Vobjy,"#肖战[超话]##肖战# When you feel alone,just look at the spaces between your fingers.And remember that is where my fingers fit perfectly.@X玖少年团肖战DAYTOY 禁二改｜转载请注明出处（cpf、bjyx、ibo禁）#肖战余生请多指教# 泷月丶寒的微博视频                                 ",,无,无,True,无,无,2020-02-24 17:02,肖战超话,52,7,262
IvxJOpOSZ,#肖战[超话]##肖战余生请多指教# 好きなのはとても簡単で良いのと悪いのに関わらず、他の人は何と言っても私の好きなのはあなただけで、お兄さんは私の信条で、あなたに出会って私はとても幸せです。@X玖少年团肖战DAYTOY 喜欢一个很简单不管是好与坏，不管别人说什么我喜欢的只是你这个人，哥哥你就是我的信仰，遇到你我很幸福。#肖战斗罗大陆# xz xzgg 一个摸鱼🙃🙃🙃禁二改｜转载请注明出处（cpf、bjyx、ibo禁）泷月丶寒的微博视频                                 ,,无,无,True,无,无,2020-02-23 17:13,肖战超话,39,5,244
Ivv1VFNsE,"转发理由:@X玖少年团肖战DAYTOY 我永远支持你！我们一起拿下 #明星势力榜# 第一名！  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2020-02-23 10:19,明星势力榜,0,0,0
IvoaB5GcN,"转发理由:加油//@一颗_豆芽菜:官一//@angelica张宇:启动的初衷是来自饭圈女孩在这次抗疫行动中令人感动的凝聚力和执行力，一个真实的小故事背后，都是希望还原出偶像所带来的正能量。这一次粉丝们的力量令人敬佩，我们使劲儿鼓掌，谢谢#肖战# 和团队的支持  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2020-02-22 16:51,战战的Android,1,0,0
