微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Ia9b19Ij5,"转发理由:崽，我爱你  
原始用户: 蛋花栗
转发内容: 【肖战·生贺】溯 | 请配合🎧食用迟来的生贺🐬b站【肖战·2019生贺】溯 | 角色混剪 | 平行时空 | 2分50秒请配合耳机食用bgm：武部聡志-雾雨で见えない（音频素材均为肖战/影视原声）@X玖少年团肖战DAYTOY 祝万事顺遂！#肖战[超话]##肖战1005生日快乐# 蛋花栗的微博视频  ",,无,无,False,无,无,2019-10-06 00:05,HUAWEI P30,1,0,0
Ia8qJ2QdX,"转发理由:感谢小室的分享，小赞生日快乐，一世平安，开开心心//@肖战工作室:原图送上！老板生日超开心！@X玖少年团肖战DAYTOY  查看图片  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  赞[0] 原文转发[0] 原文评论[0]转发理由:感谢小室的分享，小",,https://ww1.sinaimg.cn/large/007fzS16gy1g7nodajmgpj31900u07de.jpg,无,False,无,无,2019-10-05 22:11,HUAWEI P30,0,0,0
Ia8qlCsCB,"转发理由:宝贝生日快乐呀，一世平安，开开心心!  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2019-10-05 22:10,HUAWEI P30,1,0,0
Ia8opFxEz,"转发理由:他被黑的还不够惨吗?yxh想怎么说就怎么说，想怎么恶意p图就怎么p，他在那群垃圾那里有过人权吗？  
原始用户: 肖战辟谣bot
转发内容: #肖战[超话]# ❗#肖战谣言澄清# ❗Part2【营销号相关辟谣】❗在谣言口中，肖战有营销号护体，而事实上从头到尾，肖战都是个饱受营销号困扰与攻击的受害者，造谣者却在颠倒是非混淆黑白。面对数不清的辱骂与误解，我们拒绝因为沉默而让他被动接下这盆“一手遮天”的脏水。不升堂不卖惨不代表默认这一切子虚乌有的揣测与指责。bot也希望大家可以多一点自我判断，少一点跟风传谣。         [组图共4张]      原图                     ",,无,"http://ww4.sinaimg.cn/large/007IGSzdgy1g7no9ixb8hj313d6v91l2.jpg,http://ww4.sinaimg.cn/large/007IGSzdgy1g7no9mdj87j30u05gbnpd.jpg,http://ww1.sinaimg.cn/large/007IGSzdgy1g7noaaje5pj316b6e4x6t.jpg,http://ww2.sinaimg.cn/large/007IGSzdgy1g7nob0j5m8j31qi9xfnpj.jpg",False,无,无,2019-10-05 22:05,HUAWEI P30,0,0,0
Ia8cM6TTv,"转发理由:兔区无实料，周知#肖战被私生撞到#  
原始用户: 去飞吖
转发内容: #肖战被私生撞到#xz#肖战1005生日快乐# 今天是肖战生日，既拒绝没有经证实的消息传播，同时也抵制任何私生的行为。一起来看看温柔的@X玖少年团肖战DAYTOY 每一个小细节都是那样的暖，这么善解人意的他又怎么忍心伤害！  [组图共9张] 原图 ",,无,"http://ww3.sinaimg.cn/large/c3ea254bly1g7nmkkh3ylj20u00qfaef.jpg,http://ww3.sinaimg.cn/large/c3ea254bly1g7nmkj4hiuj20e305xdh0.jpg,http://ww3.sinaimg.cn/large/c3ea254bly1g7nmkjfjakj20hr099jrv.jpg,http://ww2.sinaimg.cn/large/c3ea254bly1g7nmkk5ylfj20u01hcdl0.jpg,http://ww1.sinaimg.cn/large/c3ea254bly1g7nmkktntxj20ku0njwhi.jpg,http://ww2.sinaimg.cn/large/c3ea254bly1g7nmkl73yij20ku1r6jyp.jpg,http://ww1.sinaimg.cn/large/c3ea254bly1g7nmkloremj20lj1sojwv.jpg,http://ww1.sinaimg.cn/large/c3ea254bly1g7nmkmxwokj20k0080dgb.jpg,http://ww2.sinaimg.cn/large/c3ea254bly1g7nmkno1u8j20jx0lkwgi.jpg",False,无,无,2019-10-05 21:36,HUAWEI P30,0,0,0
Ia899dDjH,"转发理由:兔区赞的黑楼盖得最高，你说那群人心疼他?鬼信  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  赞[0] 原文转发[0] 原文评论[0]转发理由:兔区",,无,无,False,无,无,2019-10-05 21:27,HUAWEI P30,1,0,0
Ia87rqFcB,"转发理由:#肖战被私生撞到# 匿名区无实料，这也能拿来实名区升堂?点进热搜的路人打扰了，肖战粉只想给他过个生日  
原始用户: 肖战_bot
转发内容: #肖战被私生撞到#xz#肖战1005生日快乐#投稿📮『饭制混剪生贺一则』今天是肖战的生日，粉丝只想给给他好好庆生口说无凭，妄自揣测四处发散也是一种伤害跟点进这个热搜的路人说句抱歉打扰啦生日快乐，平安顺遂@X玖少年团肖战DAYTOY cr.@叮当个啷啷铛鹅 感谢叮当个啷啷铛鹅的微博视频  ",,无,无,False,无,无,2019-10-05 21:23,HUAWEI P30,0,0,0
Ia814kLK5,"转发理由:理智追星，在官方场合见面#肖战被私生撞到#  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2019-10-05 21:07,HUAWEI P30,0,0,0
Ia80ga0zR,"转发理由:祝赞宝生日快乐，一世平安  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  赞[0] 原文转发[0] 原文评论[0]转发理由:祝",,无,无,False,无,无,2019-10-05 21:05,HUAWEI P30,0,1,0
Ia7ZV81Bo,"转发理由:#肖战被私生撞到# 肖战粉今天只想给自己宝贝好好过个生日，求放过小演员吧  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2019-10-05 21:04,HUAWEI P30,0,0,0
Ia7TmAjzJ,"转发理由:蹲到了  
原始用户: 夏虫不可以语冰也
转发内容: #肖战1005生日快乐# 在那里站了好久终于拍到了！@ODE1005丨肖战 姐姐好棒，太帅了，好多好多人在那里拍我们肖战！全世界最好的肖战生日快乐！ 夏虫不可以语冰也的微博视频  ",,无,无,False,无,无,2019-10-05 20:48,HUAWEI P30,0,0,0
Ia7SrvkoQ,"转发理由:转发微博  
原始用户: 绵绵思远道DAYTOY
转发内容: #肖战1005生日快乐# 环球港双屏@不思議·肖战 打卡 上海·上海环球港 绵绵思远道DAYTOY的微博视频  ",,无,无,False,无,无,2019-10-05 20:46,HUAWEI P30,0,0,0
Ia7y5aZcG,"转发理由:一部分人磕血糖给yxh递刀子，另外一部分人装白莲花圣母撇清关系真有你们的，刚出来时候超话那么多人发跟风转都是假的，龟龟，论贱还是你们无敌  
原始用户: 长街橘子灯
转发内容: #博君一肖[超话]#！！！！！！！！！！！！！！！！大家冷静 sj的wfjj麻烦看一下 真的很重要 ！不要跟着去艾特rmw ！这已经不是简简单单拆cp了 ！这他妈是要逼他俩退圈 让他俩身败名裂 ！还看不明白吗 这不是cpf组织的 这是个局 一个以cp粉名义布的一个局 为的就是让wf怒火中烧 然后跟着一些带节奏的人去艾特rmw了   这是有人处心积虑下的一盘大棋 蓄谋已久了  ⚠️ 渊博真的有卡 姐妹们举报劝删一天了 但是这傻逼真的他妈的不是cpf 真的不听我们的 我们知道渊博不删我们不应该开麦 但是一波未平一波又起 不是为了教育wfjj 是为了尽量控制事态发展  ⚠️ 可能我言辞不当 没有扣锅的意思 只是想提醒wfjj 怕你们担心自己家哥哥着急跟着艾特  ⚠️ 另 关于转发上千的问题 不全都是pph 我们承认 一开始看到的时候确实有很多cp粉也转发了 不是有心 真的只是没反应过来 现在已经全都删了  ⚠️ 不是洗白 不是白莲 只是想提醒一下大家 这件事本身和他们无关 真的怕让他俩有污点 我们有错我们认 其他的事等热度下去再说 当务之急就是反黑  ⚠️ 各位姑奶奶们真的别吵了 越吵热度越大 没人想跟你们吵架 有时间吵架不如去反黑  请wfjj考虑 如果一个艺人 他曾经和他的cp因为非法集会 影响未成年身心健康而闹的满城风雨 哪怕cp拆了 他俩以后都不会同台了   可这样的艺人在圈子里谁敢用 被rmw挂过的艺人谁敢用  不管你们承不承认 此时此刻 他们两个确实是一荣俱荣 一损俱损 之后再怎么撕都好 都是粉圈之间的事 不要扯上和zz有关微博  那些跟风艾特的wf 你们是想让他们身败名裂被封杀吗  前方姐妹一定要稳住 我们在后方反黑支援  大家共渡难关                     ",,无,无,False,无,无,2019-10-05 19:56,HUAWEI P30,1,0,0
Ia7tEluzr,"转发理由:内🐟 废青，赞真的是倒霉才遇到你们，滚吧，放过他，小演员只想好好拍戏，我们也只想好好爱他，他不欠你们的🙏🙏🙏  
转发内容: //t.cn/Rfd3rQV 赞[0] 原文转发[0] 原文评论[0]转发理由:内🐟 废青，",,无,无,False,无,无,2019-10-05 19:45,HUAWEI P30,0,0,3
Ia7sr42MK,"转发理由:崽崽，我们真的好爱你啊~生辰快乐  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2019-10-05 19:42,HUAWEI P30,0,0,0
Ia7huyURp,"转发理由:码，每份真心都该被珍藏  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2019-10-05 19:15,HUAWEI P30,0,0,0
Ia7ecFXlM,"转发理由:#博君一肖cpf恶臭出圈# #博君一肖cpf恶臭出圈#  
转发内容: 抱歉，由于作者设置，你暂时没有这条微博的查看权限哦。查看帮助：http://t.cn/RfdBWwP  ",,无,无,False,无,无,2019-10-05 19:07,HUAWEI P30,0,0,0
Ia7btEEgX,"转发理由:祝宝贝生日快乐  
原始用户: agglor
转发内容: #肖战[超话]# b站http://t.cn/Aim81SLL好开心今年的生日有这么多人为你祝福为你雀跃，我的宝贝以后也要被气球彩带环绕被香槟奶油包围，坐在礼物堆里拆蝴蝶结丝带。祝世界第一宝贝小赞生日快乐，每天有好梦，在所有人的心尖儿上酣睡🎈🔹饭拍素材感谢🔹｜Mr.bunny1005｜｜睡不醒的Mr慢｜｜pupil1005｜｜肖碧婷-｜agglor的微博视频                     ",,无,无,False,无,无,2019-10-05 19:00,HUAWEI P30,0,0,0
Ia6DDobWx,"转发理由:生日快乐呀宝贝  
原始用户: 陈情令官微
转发内容: #肖战1005生日快乐#他是一个没有架子的人，总能看到他在片场跟大家打成一片；他是一个勤奋认真的人，一遍又一遍揣摩角色，背厚厚的台词本，那四个月经历了什么，大家都看得到； 他是一个眼里有光的人，心中有爱，脚下有远方； 他是一个很爱笑的人，看到他笑容的人嘴角也会不自觉被感染；他是一个很真实的人，会告诉大家要好好生活，好好爱家人；他是肖战。感谢肖战对于魏无羡的塑造，通过角色走到大家身边。这次见面，他已然更挺拔。生日快乐啊，肖战。@X玖少年团肖战DAYTOY 陈情令官微的微博视频                     ",,无,无,False,无,无,2019-10-05 17:37,HUAWEI P30,0,0,0
Ia63ZoR9u,"转发理由:cpg能死绝吗？放过他吧🙏🙏🙏  
转发内容: cpg能死绝吗？放过他吧🙏🙏🙏 ",,无,无,False,无,无,2019-10-05 16:09,HUAWEI P30,1,0,0
Ia53YrbHZ,"转发理由:码  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2019-10-05 13:36,HUAWEI P30,0,0,0
Ia4QwAcdA,最后一站，打卡宝贝的学院生日快乐呀我的崽@X玖少年团肖战DAYTOY 重庆·重庆工商大学兰花湖校区现代国际设计艺术学院-东北门  显示地图 [组图共9张] 原图 ,,"http://ww2.sinaimg.cn/large/0069hSkPly1g7n8nctt00j32o03k0e86.jpg,http://ww3.sinaimg.cn/large/0069hSkPly1g7n8ni19vij32tc240npf.jpg,http://ww1.sinaimg.cn/large/0069hSkPly1g7n8nqrax3j33k02o0u0y.jpg,http://ww4.sinaimg.cn/large/0069hSkPly1g7n8nx5zzlj33k02o0x6r.jpg,http://ww1.sinaimg.cn/large/0069hSkPly1g7n8nzym85j32tc240x6p.jpg,http://ww2.sinaimg.cn/large/0069hSkPly1g7n8o34o28j32402tcb2a.jpg,http://ww2.sinaimg.cn/large/0069hSkPly1g7n8o7phnpj32o03k07wj.jpg,http://ww2.sinaimg.cn/large/0069hSkPly1g7n8od2bipj31hc1z44qr.jpg,http://ww1.sinaimg.cn/large/0069hSkPly1g7n8opgm74g31hc0u0e8a.gif",无,True,无,无,2019-10-05 13:03,HUAWEI P30,2,0,3
Ia4zMtw35,"转发理由:  
原始用户: 西湖天幕应援会
转发内容: #肖战[超话]# 🎂#肖战1005生日快乐# @X玖少年团肖战DAYTOY 1005生日应援视频今日西湖天幕正式上线 他是霸气的北堂墨染，是翩翩如玉的林修崖，是有情有义、桀骜侠气的疾冲，是帅气袭人的张小凡，更是丰神俊朗的魏无羡！外表绚丽，内心纯粹；淡淡清冷又满怀温情；在他身上始终闪耀着动人心魄的光亮！ 生逢廿八，青春有梦！等待他的定是一路繁花、前程似锦！  @Atrionector丨肖战 @肖战工作室  西湖天幕应援会的微博视频                     ",,无,无,False,无,无,2019-10-05 12:22,HUAWEI P30,0,0,0
Ia4eL4w0J,"转发理由:恭喜崽追星成功  
原始用户: 孙燕姿微博护卫队
转发内容: #肖战[超话]#[蛋糕]#肖战1005生日快乐# 谁把 星星 点亮月光 明珠 万丈#孙燕姿[超话]#的姿迷祝@X玖少年团肖战DAYTOY 生日快乐！极美欢庆！@肖战全球后援会  @肖战吧微博 孙燕姿微博护卫队的微博视频   ",,无,无,False,无,无,2019-10-05 11:30,HUAWEI P30,0,0,0
Ia49Tp6a1,"转发理由:小王子，生日快乐  
原始用户: 你好这里三岁邪
转发内容: #肖战[超话]##肖战#[蛋糕]#肖战1005生日快乐# 【肖战生贺应援曲】《秘密花园》“谢谢你一直温柔。” 小王子是个骨子里都透着温柔的人，他本该高高在上，是远空月，是天上星。可小王子的花园里，种了几朵玫瑰花。这期间有风雨有霜雪，他们一起挨过寒冬，一起享受过日光。后来玫瑰花长出了枝桠，长长了根刺。他们见到小王子时，收起了荆棘，用柔软的花瓣去拥抱他温柔的心。见到风霜时，根刺锋芒都是想回赠呵护小王子的利器。后来的后来，小王子的玫瑰花海丛花林立，他们成就他的一腔孤勇，少年意气，还给他一片繁花似锦。这世间喧嚷也好，吵闹也好，在小王子赠予温柔的这个秘密花园里，他们一起，静守着一片天地。这里不再是一片狼藉，仍有我们陪你一意孤行。 小王子会带着他的玫瑰花登月摘星，去看前程似锦的景。把彼此的故事，都说给你听。全世界最好的肖战生日快乐啊❤️@X玖少年团肖战DAYTOY sc：原曲：《苦瓜》——陈奕迅策唱：珞邪文案/作词：云鹤@云匿之鹤 念白：蔡小波@蔡小波-十一 封面/视频/画师：醋醋@虹豆松餻 剪辑：sunnie@Sunnie北 后期：月儿指路：网易云歌曲链接 http://t.cn/AimjnLSa网易云视频链接 http://t.cn/AimHvIUyb站链接 http://t.cn/AimHvIUZav70113188 你好这里三岁邪的微博视频                     ",,无,无,False,无,无,2019-10-05 11:18,HUAWEI P30,1,0,0
Ia3ZK0bjF,"转发理由:9号!重点//@MadameFigaro中文版:抱歉，久等了！Madame Figaro Hommes 肖战（双封面）杂志&限量版（A/B版）海报将于2019年10月9日正式开启预售！关注@MadameFigaro中文版 收获更多小赞哥哥~！  
原始用户: MadameFigaro中文版
转发内容: #肖战首登Madame Figaro# #肖战1005生日快乐# @X玖少年团肖战DAYTOY 夏天的风吹进秋日，也吹进前路无数个春秋冬夏。保持炙热，继续前行，#演员肖战#，未来无限可能！生日快乐，小赞冲鸭！摄影|@于聪YuCong 造型|@闵塔鲨 化妆|@张哲纶ONTIME 发型|@張凡BON MadameFigaro中文版的微博视频  赞[66335] 原文转发[36220] 原文评论[9577]转发理由:9号!重点//@MadameFigaro中文版:抱歉，久等了！Madame Figaro Hommes 肖战（双封面）杂志&限量版（A/B版）海报将于2019年10月9日正式开启预售！关注@MadameFigaro中文版 收获更多小",,无,无,False,无,无,2019-10-05 10:53,HUAWEI P30,0,1,0
Ia3X79ZqS,"转发理由:生日彩蛋感谢分享  
原始用户: 慢游旅行家
转发内容: #肖战慢游旅行家#注意，前方需要认真听讲！今日份的寿星肖老师小课堂是——如何学会骑自行车？游游已经迫不及待要打开这枚生日彩蛋啦，祝#慢游旅行家#@X玖少年团肖战DAYTOY 生日快乐呀！ 慢游旅行家的微博视频  ",,无,无,False,无,无,2019-10-05 10:47,HUAWEI P30,0,0,0
Ia3WA5P8t,#肖战[超话]#打卡应援屏，今天线下遇到了好多肥虾，印象最深的是，当时一群肥虾在那里录视频拍照，一个妈妈牵着孩子走过，小孩子问他妈妈:妈妈，那些姐姐在干嘛呀？他妈妈回答说:那些都是肖战哥哥的粉丝，今天是肖战哥哥生日。崽，你看，生你养你的重庆，你的家乡人，都认识了你并且见证了你的优秀生日快乐啊我的宝贝@X玖少年团肖战DAYTOY 重庆·龙湖时代天街...             [组图共9张]      原图                             ,,"http://ww3.sinaimg.cn/large/0069hSkPly1g7n4homk0tj31a11z34qq.jpg,http://ww2.sinaimg.cn/large/0069hSkPly1g7n4hqi0khj32tc240npe.jpg,http://ww4.sinaimg.cn/large/0069hSkPly1g7n4hsa57nj32tc2407wj.jpg,http://ww3.sinaimg.cn/large/0069hSkPly1g7n4hu8w94j32tc240x6s.jpg,http://ww4.sinaimg.cn/large/0069hSkPly1g7n4hvcl6nj31cr1z4kjm.jpg,http://ww4.sinaimg.cn/large/0069hSkPly1g7n4hxgsr4j32tc2407wl.jpg,http://ww2.sinaimg.cn/large/0069hSkPly1g7n4hyzahzj315o4zuqv7.jpg,http://ww1.sinaimg.cn/large/0069hSkPly1g7n4i0af3oj32tc240b2a.jpg,http://ww2.sinaimg.cn/large/0069hSkPly1g7n4i5j7isj31z41hcb2b.jpg",无,True,无,全文,2019-10-05 10:45,HUAWEI P30,4,0,0
Ia3RJ0t15,"转发理由:顾医生，生日快乐  
原始用户: 电视剧余生请多指教
转发内容: #余生请多指教# 祝亲爱的顾医生@X玖少年团肖战DAYTOY 生日快乐愿一直温暖如“顾”，向着光亮前行 电视剧余生请多指教的微博视频  ",,无,无,False,无,无,2019-10-05 10:33,HUAWEI P30,2,0,0
I9ZRmjbEL,"转发理由:相遇后的第一个生日，赞，生日快乐@X玖少年团肖战DAYTOY  
原始用户: 真果粒
转发内容: 桃你欢心，赞不绝口！小果粒祝小赞生日快乐！#桃你欢心赞不绝口#卡点的生日祝福准时送上～这次本果粒网速超好可没迟到～这是与@X玖少年团肖战DAYTOY  相遇后的第一个生日，希望小赞的每天都开心，在未来不管走的多远，都能永葆初心，一直做最真实的自己！ 真果粒祝肖战生日快乐  赞[57319] 原文转发[10132] 原文评论[9500]转发理由:相遇后的第一个生日，",,无,无,False,无,无,2019-10-05 00:21,HUAWEI P30,0,0,0
I9ZOMoYnW,"转发理由:生日快乐@X玖少年团肖战DAYTOY  
原始用户: ·实力战将·
转发内容: #肖战[超话]##肖战1005生日快乐# 【肖战生日应援PART4】榜花祝福视频被星光点亮的梦想，淬火的执着，漫长的来路和远途，舍不得放弃的希望，像阳光般璀璨的你，终于点亮了整个夏天。墙角的花开了，盛夏的风来了，天蓝得像你，花美得灼人。故事的最后，也是未来的开始，小王子，终于找到了他的小玫瑰，抓住了他的光和梦想。你就是自己的光，天亮后梦依旧炙热。二八岁月倏忽过，肖烟四起，未来可期！@X玖少年团肖战DAYTOY 生日快乐【肖战生日应援PART1】👉🏻 http://t.cn/AiElntWU【肖战生日应援PART2】👉🏻 http://t.cn/AineRsQZ【肖战生日应援PART3】👉🏻 http://t.cn/AimhTlpt 肖战打榜投票组的微博视频                     ",,无,无,False,无,无,2019-10-05 00:15,HUAWEI P30,0,0,0
I9ZO6tFoK,"转发理由:肥虾真的好爱好爱小赞  
原始用户: Kirahi-LOEY
转发内容: #肖战[超话]##肖战1005生日快乐#  🎈🎂生日快乐肖战🎂🎈     @X玖少年团肖战DAYTOY ✨超长图！点大✨这张图真的筹备了很久，想记录一下小赞的点点滴滴，生日图可以有意义一点，小赞目前出演的所有角色都在里面啦（看看能找到嘛～嘻嘻）陆陆续续加了这几个月的物料(图长2米)想说的的太多，总之，谢谢你出道，谢谢你走到我面前，谢谢你的努力和付出，虾都有看到啦❤祝生日快乐，幸福顺遂，一切顺利保持炙热，坚持下去，或许前路未必是光明坦荡，但也一定充满无限可能，来日方长！肖演员冲鸭！你特别好，我们特别喜欢你🌟不忘初心，一战到底🌟你，是最让我们骄傲的，那个肖战...圈赞我好紧张，小赞生日快乐呜呜呜（一定要看到哦❤️）              原图                     ",,无,http://wx3.sinaimg.cn/large/006gCwXfly1g7mkmp6c7rj38dp10tu0y.jpg,False,无,无,2019-10-05 00:13,HUAWEI P30,0,0,0
I9ZNjrSep,"转发理由:祝崽崽生日快乐  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2019-10-05 00:11,HUAWEI P30,0,0,0
I9ZLmf9k4,"转发理由:祝宝贝生日快乐@X玖少年团肖战DAYTOY  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2019-10-05 00:07,HUAWEI P30,1,0,0
I9ZKyBiU2,"转发理由:感谢你的出现，我们有了向上的光@X玖少年团肖战DAYTOY 宝贝生日快乐  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2019-10-05 00:05,HUAWEI P30,0,0,0
I9ZJpqyTE,"转发理由:赞宝，生日快乐  
原始用户: 肖战工作室
转发内容: #肖战[超话]# #肖战1005生日快乐# 战不旋踵，征程在前。穿林打叶声无惧，吟啸徐行自锋芒。@X玖少年团肖战DAYTOY 生日快乐！🎂  [组图共2张] 原图 赞[1083113] 原文转发[185886] 原文评论[235172]转发理由:",,无,"http://ww4.sinaimg.cn/large/007fzS16gy1g7ly7z7pz1j31900u04qz.jpg,http://ww3.sinaimg.cn/large/007fzS16gy1g7ly7pjnx5j31900u0e88.jpg",False,无,无,2019-10-05 00:02,HUAWEI P30,0,0,0
I9ZIuEyC0,#肖战1005生日快乐##肖战1005平安喜乐# 崽崽8岁啦生日快乐呀感谢这个夏天，我能有幸认识你，喜欢你；双箭头的爱，做你的粉丝，真的超级幸福；愿在未来的日子里，所求皆可得，万事胜意；未来，肥虾和你一起，只管向前走，莫回头；我的小神仙，一辈子平安喜乐，星途璀璨；愿你历经千帆，仍是那个明朗少年肥虾们真的好喜欢好喜欢好喜欢你@X玖少年团肖战DAYTOY 重庆·重庆工商大学             [组图共9张]      原图                             ,,"http://ww2.sinaimg.cn/large/0069hSkPgy1g7liadumcnj30qo0xdjun.jpg,http://ww3.sinaimg.cn/large/0069hSkPgy1g7lif4pb0zj30u0191wk8.jpg,http://ww3.sinaimg.cn/large/0069hSkPgy1g7linp841tj318v1jkmyn.jpg,http://ww2.sinaimg.cn/large/0069hSkPgy1g7lif59yxtj30zk0zkaf5.jpg,http://ww4.sinaimg.cn/large/0069hSkPly1g7mf1t9oukj30u00bd75j.jpg,http://ww4.sinaimg.cn/large/0069hSkPgy1g7lif3a0qfj31ie0u0qcu.jpg,http://ww3.sinaimg.cn/large/0069hSkPgy1g7liclnbkpg30k00zku19.gif,http://ww3.sinaimg.cn/large/0069hSkPgy1g7lik22i4xj30t00xowi4.jpg,http://ww1.sinaimg.cn/large/0069hSkPgy1g7lj8mpb11j30rs15on8o.jpg",无,True,无,#肖战1005平安喜乐#,2019-10-05 00:00,HUAWEI P30,3,0,0
I9ZnP7HaJ,"转发理由:#肖战1005生日快乐#  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2019-10-04 23:09,HUAWEI P30,0,0,0
I9Z82d4Pt,"转发理由:赞，生日快乐  
原始用户: 肖战_bot
转发内容: #肖战1005生日快乐# 驭风——肖战原创应援曲 （🎵网易云：http://t.cn/AimWXelX 少年人的旧岁，“是在等风，也没有在等”，是“风起风止，一切又归于平静”。接下来的新一岁和每一岁，祝我的少年行于如海俗世，有皓月作灯，天地为毯，入有入的自在，出有出的逍遥。无论扑面而来的是何方来风，无论是什么风，无论顺逆，都能为你所用💫。生日快乐，岁岁快乐。🎂@X玖少年团肖战DAYTOY @肖战工作室 策划：@不愿YEE @执素兮 作曲/和声：@执素兮 作词：@不愿YEE @低糖陨星 @易者连消醉清酒 编曲：@李大白k 演唱：@妖扬_ @执素兮 @赵方婧就是照妖镜 @等什么君 @不愿YEE  @老坛酸辣仙 剪辑：@兔子肖肖 @nuIlity @反派水蜜桃 @不愿YEE @老坛酸辣仙 封面绘画：@酸性绿 封面题字：@不愿YEE 吉他：kyc混音：@幺唠 网易云封面：@小草清清呦 出品：@H6音乐 微博文案：@低糖陨星 肖战_bot的微博视频                     ",,无,无,False,无,无,2019-10-04 22:30,HUAWEI P30,1,0,0
I9YZFiVxb,"转发理由:好棒!  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2019-10-04 22:09,HUAWEI P30,0,0,0
I9YLOyzme,"转发理由:是肖战啊崽，我爱你  
原始用户: 叮当个啷啷铛鹅
转发内容: #肖战[超话]##肖战1005生日快乐##肖战1005万事顺遂##向全世界安利肖战# 【肖战｜2019生贺｜个人成长催泪安利向｜愿你】                                                                 “成长的力量就是满足”                                                                          愿你的身后总有力量  愿你成为自己的太阳从素人到爱豆  从爱豆到演员                               从网剧男三到四亿票房一番男主                              一路艰辛，一路成长                                            你还是你 你依然是肖战                                          未来的路，请你继续朝着光亮的地方走下去，成为更好的人，做自己的太阳。                          也请相信，我们依然会在，彼此保护。                 视频的主题是“成长”。分三个部分，第一段是舞台下温柔的小赞，第二段是舞台上发光发热一路成长的小赞（也是高潮部分），第三段是作为一个演员的转变。  B站🔗：http://t.cn/Aimp8iR0 叮当个啷啷铛鹅的微博视频                     ",,无,无,False,无,无,2019-10-04 21:35,HUAWEI P30,0,0,0
I9YKIAu4J,"转发理由:我的中国心❤️ 爱国心  
原始用户: 芒果新娱
转发内容: 肖战央视首秀 肖战央视《我爱你中国》国庆特别节目现场live《我的中国心》#肖战蓝色西装##肖战[超话]# [给你小心心]@X玖少年团肖战DAYTOY 芒果之家的微博视频  ",,无,无,False,无,无,2019-10-04 21:32,HUAWEI P30,0,0,0
I9XFU7Jpg,#肖战[超话]#打卡重庆工商和脆皮鸡还喝到了小鹿茶，满足的一天(重庆真的坡好多)  [组图共6张] 原图 ,,"http://ww2.sinaimg.cn/large/0069hSkPly1g7mczn954xj32tc240x6s.jpg,http://ww4.sinaimg.cn/large/0069hSkPly1g7mcztdbl1j32tc240qv8.jpg,http://ww4.sinaimg.cn/large/0069hSkPly1g7mczw91djj32402tcb2d.jpg,http://ww1.sinaimg.cn/large/0069hSkPly1g7md006f75j32tc2404qr.jpg,http://ww2.sinaimg.cn/large/0069hSkPly1g7mczxsx2hj32402tckjl.jpg,http://ww4.sinaimg.cn/large/0069hSkPly1g7md01kqy7j30u00rlacq.jpg",无,True,无,无,2019-10-04 18:48,肖战超话,25,0,20
I9XD5dYwc,"转发理由:小室以后多多营业哦  
原始用户: 肖战工作室
转发内容: @X玖少年团肖战DAYTOY 一身蓝色西装简而不繁、浩然正气！《我爱你中国》国庆特别节目将于今晚19:30在CCTV15首播 ，明日CCTV1、CCTV3 重播。炙热的中国心，礼赞中国情#肖战[超话]#  [组图共4张] 原图 ",,无,"http://ww3.sinaimg.cn/large/007fzS16gy1g7mbxio7g8j31x52q6kjo.jpg,http://ww1.sinaimg.cn/large/007fzS16gy1g7mbxrygp1j32412vfkjo.jpg,http://ww2.sinaimg.cn/large/007fzS16gy1g7mbxwhdv4j31tp3ctu10.jpg,http://ww2.sinaimg.cn/large/007fzS16gy1g7mbxzqndej31xg38px6s.jpg",False,无,无,2019-10-04 18:41,HUAWEI P30,0,0,0
