微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
JeIHsay3T,"转发理由:晚安💤肖战  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2020-08-07 00:36,小飞侠🉐iPhone X,0,0,0
JeEx5y2Ek,”虽然辛苦，可我还是会选择那种滚烫的人生”---《北野武的小酒馆》  [组图共9张] 原图 ,,"http://ww3.sinaimg.cn/large/5e0d1d88gy1ghh1wt1g33j20a00a0q2y.jpg,http://ww2.sinaimg.cn/large/5e0d1d88gy1ghh1wtbmh0j20a00a0dfx.jpg,http://ww4.sinaimg.cn/large/5e0d1d88gy1ghh1wsm0k1j20a00a0t90.jpg,http://ww2.sinaimg.cn/large/5e0d1d88gy1ghh1wtlepuj20a00a0dfz.jpg,http://ww2.sinaimg.cn/large/5e0d1d88gy1ghh1wtwhj7j20a00a0mxn.jpg,http://ww1.sinaimg.cn/large/5e0d1d88gy1ghh1wu6uhnj20a00a0jry.jpg,http://ww4.sinaimg.cn/large/5e0d1d88gy1ghh1wugq9qj20a00a00sr.jpg,http://ww2.sinaimg.cn/large/5e0d1d88gy1ghh1wusavzj20a00a0dgn.jpg,http://ww1.sinaimg.cn/large/5e0d1d88gy1ghh1wv4ua7j20a00a0wew.jpg",无,True,无,无,2020-08-06 14:00,小飞侠🉐iPhone X,0,0,1
JeEhvlWf1,#肖战最好的你[超话]##肖战我喜欢你#  xz #肖战余生请多指教# ᵕ̈🌱ॱଳ͘ʸᵅ◡̈⸝⸝⸝⸝◟̆◞̆♡⇘⇘⇘肖先生，想你了@X玖少年团肖战DAYTOY Laura小鬼的微博视频  ,,无,无,True,"http://f.video.weibocdn.com/003DxnF4gx07Fq9dpZ0A01041200dUL00E010.mp4?label=mp4_hd&template=480x852.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&Expires=1616094228&ssig=VxQnQliKed&KID=unistore,video",无,2020-08-06 13:21,肖战最好的你超话,2,0,20
JeDPm71rZ,"转发理由:啊啊啊啊 好看#肖战roseonly品牌代言人#   
原始用户: ROSEONLY诺誓
转发内容: #七夕赠你星辰#高端定制，融入匠心技艺，只为至臻之爱而生。8月3日-20日期间，ROSEONLY开启高端定制限时礼遇，点击图片查看活动详情 点击选购：http://t.cn/A6UM83Jl  [组图共2张] 原图 ",,无,"http://ww2.sinaimg.cn/large/bf237a25ly1ghgyfy2w6mj218g0rsb29.jpg,http://ww2.sinaimg.cn/large/bf237a25ly1ghgyfwzx6lj20rs0rs45x.jpg",False,无,无,2020-08-06 12:12,小飞侠🉐iPhone X,0,0,0
JeCnQfwze,"转发理由:早安 肖战❤  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2020-08-06 08:31,小飞侠🉐iPhone X,0,0,0
Jez9QawIc,#肖战最好的你[超话]##肖战我喜欢你##肖战余生请多指教# 肖战温文尔雅，肖战谦谦君子，肖战玉树临风，肖战乐于助人，肖战气宇轩昂，肖战光明磊落，肖战博学多才，肖战脚踏实地，肖战堂堂正正，肖战问心无愧，肖战襟怀坦荡，肖战勇往直前，肖战不骄不躁，肖战好好吃饭，肖战越来越好 @X玖少年团肖战DAYTOY                  原图                             ,,http://wx3.sinaimg.cn/large/5e0d1d88gy1ghge7ol7efg20p10ipb2e.gif,无,True,无,无,2020-08-06 00:19,肖战最好的你超话,2,0,7
JeuqqfIFY,#星月葡桃出道三个月快乐#@·发光中勿扰· 🌟@_April不将就 🌙@阳光下de葡萄 🍇@连城芝筱 🍒出道三个月快乐呀  原图 ,,http://wx4.sinaimg.cn/large/5e0d1d88ly1ghftbjd5u0j23402c0e85.jpg,无,True,无,无,2020-08-05 12:16,小飞侠🉐iPhone X,2,0,5
JesVn4A8E,"转发理由:早安 肖战  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2020-08-05 08:26,小飞侠🉐iPhone X,1,0,2
JekiVnpiW,"转发理由:羡羡#肖战我喜欢你#   
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2020-08-04 10:30,小飞侠🉐iPhone X,0,0,0
Jek3Si15u,"转发理由:唉，又是闲的  
原始用户: 肖战打假小队
转发内容: 深夜工作人员陆续被“安排”了去上海的航班，但我们并没有这个工作行程，盗用信息订票闲的吗？近期在上海有行程？假！不要轻信谣言！不要聚集！  [组图共4张] 原图 ",,无,"http://ww1.sinaimg.cn/large/0088vdPBly1ghejcbgmgbj30u00xrn0k.jpg,http://ww3.sinaimg.cn/large/0088vdPBly1ghejcaujzij30yi1nygrv.jpg,http://ww2.sinaimg.cn/large/0088vdPBly1ghejcc03t4j30u01i7afa.jpg,http://ww1.sinaimg.cn/large/0088vdPBly1ghejccsddrj30n00h9ac3.jpg",False,无,无,2020-08-04 09:53,小飞侠🉐iPhone X,0,0,0
Jejpv7ZBE,"转发理由:早安，肖战❤  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2020-08-04 08:13,小飞侠🉐iPhone X,0,0,0
JebTT5ybl,"转发理由:啥时候才能再遇见同片海域冲浪的这位少年呀//@X玖少年团肖战DAYTOY:戏精花生，无需演技你也可以！ 评论配图  
原始用户: 穿帮君
转发内容: 肖战这个演技我服了！！哈哈哈哈哈哈哈哈花生没吃到在嚼什么，好会演一男的  [组图共3张] 原图 ",,https://ww1.sinaimg.cn/large/6ade4348ly1g4hxpbd227j206o06owel.jpg,"http://ww2.sinaimg.cn/large/006bQeGsly1g4h9b2amtig30gt0gt4qr.gif,http://ww2.sinaimg.cn/large/006bQeGsly1g4h9azuts0j308f08fjsr.jpg,http://ww3.sinaimg.cn/large/006bQeGsly1g4h9chgqx2j3056056q37.jpg",False,无,无,2020-08-03 13:06,小飞侠🉐iPhone X,0,0,0
JebRx2N0e,#肖战最好的你[超话]##肖战我喜欢你##肖战余生请多指教# 肖战温文尔雅，肖战谦谦君子，肖战玉树临风，肖战乐于助人，肖战气宇轩昂，肖战光明磊落，肖战博学多才，肖战脚踏实地，肖战堂堂正正，肖战问心无愧，肖战襟怀坦荡，肖战勇往直前，肖战不骄不躁，肖战好好吃饭，肖战越来越好 @X玖少年团肖战DAYTOY                  原图                             ,,http://wx4.sinaimg.cn/large/5e0d1d88gy1ghdjdbjzbaj20v915pwnw.jpg,无,True,无,无,2020-08-03 13:00,肖战最好的你超话,1,1,7
Jebff9hl7,"转发理由:贵公子好帅#肖战#  
原始用户: 赞赞泡饭
转发内容: #肖战[超话]# ✨ #我画的就是肖战# 周末晚上 ，被爸爸让来参加集团酒会的你 ，又烦又闷 ，刚准备逃走时 ，一抬眼 …… 眼神再也离不开了💕🈲️二改🈲️商用⭕️转载注明出处@X玖少年团肖战DAYTOY  [组图共3张] 原图 ",,无,无,False,无,无,2020-08-03 11:26,小飞侠🉐iPhone X,0,0,0
Je9YEr4P5,"转发理由:早安❤肖战  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2020-08-03 08:12,小飞侠🉐iPhone X,0,0,0
Je5L7hq5g,"转发理由:好嘞  
原始用户: 开小灶官方微博
转发内容: 时常怀念小时候外婆拿着一把大蒲扇给我扇风，听着蝉鸣在树荫下乘凉，抬头看看蓝天白云，是夏天的小鲸鱼呀~ 8月3日，开小灶旗舰店""小鲸鱼扇”限量预售，生活本沉闷，跑起来，就有了风~  原图 ",,无,http://wx4.sinaimg.cn/large/007bFwahly1ghcmyipdtgj30rs0rskhf.jpg,False,无,无,2020-08-02 21:28,小飞侠🉐iPhone X,0,0,0
JdXSol7hI,"转发理由:晚安 肖战  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2020-08-02 01:24,小飞侠🉐iPhone X,0,0,0
JdXRwfzfP,"转发理由:当自己带着信件，为你挂上红绳的时候并没有多感动，为什么看到这段视频却好想哭@X玖少年团肖战DAYTOY   
原始用户: 赞歌电台丨肖战
转发内容: 电台昨天参加了郑州的开小灶线下活动。现场人数众多，还有不少从外地奔波来的朋友，很多人准备了各式各样的礼物，小心翼翼在立牌上悬挂自己的思念与祝福。下午等待抽奖时，有粉丝突然喊“肖烟四起”，声音不大，人群马上很有默契地响亮而自豪地喊:“为战而来”。一群人带着对他的真心，奔赴同一个目的地。谢谢所有人的参与，这是浪漫的一天。 赞歌电台丨肖战的微博视频                     ",,无,无,False,无,无,2020-08-02 01:22,小飞侠🉐iPhone X,0,0,0
JdXN7hTfZ,"转发理由:哈哈哈哈哈哈 🦐们太可爱了//@西莫DAYTOY:哈哈哈哈哈哈哈哈哈哈哈哈哈这也太可爱了吧！！  
原始用户: 重庆小鱿鱼
转发内容: #肖战为你开小灶# 肖战立牌X开小灶 全国特产展销会  [组图共18张] 原图 ",,无,"http://ww3.sinaimg.cn/large/be3b841aly1ghblk5f18hj20qo0zk4nl.jpg,http://ww3.sinaimg.cn/large/be3b841aly1ghblt8z0b1j20u012pb29.jpg,http://ww2.sinaimg.cn/large/be3b841aly1ghbltfdo9cj20u012s1kx.jpg,http://ww2.sinaimg.cn/large/be3b841aly1ghbltqx7gfj20u012k4qp.jpg,http://ww3.sinaimg.cn/large/be3b841aly1ghbltvmnvhj20u012qu0x.jpg,http://ww1.sinaimg.cn/large/be3b841aly1ghblnhkullj20tf0kb4m8.jpg,http://ww3.sinaimg.cn/large/be3b841aly1ghblu2nfo6j20u012okjl.jpg,http://ww4.sinaimg.cn/large/be3b841aly1ghblu44xiuj20u012nhdt.jpg,http://ww3.sinaimg.cn/large/be3b841aly1ghbmmq9v2yj21400u04qp.jpg,http://ww4.sinaimg.cn/large/be3b841aly1ghbmn34g1qj20u0140npd.jpg,http://ww2.sinaimg.cn/large/be3b841aly1ghbmxmtfkuj20u012we81.jpg,http://ww2.sinaimg.cn/large/be3b841aly1ghbni5r0flj20u01hcnpd.jpg,http://ww1.sinaimg.cn/large/be3b841aly1ghbnvre7lmj20u0140tp5.jpg,http://ww1.sinaimg.cn/large/be3b841aly1ghbpqcyczej21400sfe81.jpg,http://ww1.sinaimg.cn/large/be3b841aly1ghbpr0m5gdj20u01407wh.jpg,http://ww1.sinaimg.cn/large/be3b841aly1ghbqkz0mk2j20u00u0b29.jpg,http://ww1.sinaimg.cn/large/be3b841aly1ghbs80byhej20u012kx6p.jpg,http://ww4.sinaimg.cn/large/be3b841aly1ghbs8ie69nj20qo0zktt0.jpg",False,无,无,2020-08-02 01:11,小飞侠🉐iPhone X,0,0,0
JdXCBm7CE,"转发理由:哇 点点子好看  
原始用户: -坚果奶奶
转发内容: 给点点子的小衣服💫  [组图共3张] 原图 ",,无,"http://ww3.sinaimg.cn/large/005TfLWPly1ghbr91efzsj328b28bnpg.jpg,http://ww3.sinaimg.cn/large/005TfLWPly1ghbr94xohjg30dw0dw4r7.gif,http://ww3.sinaimg.cn/large/005TfLWPly1ghbr987fqeg30rs0rse8c.gif",False,无,无,2020-08-02 00:45,小飞侠🉐iPhone X,0,0,0
JdXnCktXE,"转发理由:我们点点子一百天了，生日快乐  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2020-08-02 00:08,小飞侠🉐iPhone X,0,0,0
JdTgW86gp,"转发理由:转发微博  
转发内容: //t.cn/Rfd3rQV ",,无,无,False,无,无,2020-08-01 13:41,小飞侠🉐iPhone X,0,0,0
JdShGcGeK,"#肖战我喜欢你# ❤#肖战平安喜乐# 致我最亲爱的小十：㊗️小十一周年快乐❤昨天看到这么多感人的信件，觉得自己也需要表达下仪式感，第一次写表白信怪害羞的😳 虽然我来的时间只有半年多，从一个散粉小白到数据虾再回到散粉，都是在小十的经历. 记得第一次在群里接任务一头雾水也不敢在群里问，偷偷的私信问三儿“卡2”是什么意思，好蠢｡°(°¯᷄◠¯᷅°)°｡ 其实我在群里的话并不多，平时三次元生活也比较忙属于窥屏虾我承认。真的很幸运可以加入小十这个大家庭，认识你们这群可爱的小伙伴们！仪式感的新虾欢迎礼，生日的刷屏祝福在我看来都是满满的爱。难熬那段时间真的很庆幸有小十陪伴，3月反黑那几夜和大家一起熬夜爆肝互相鼓励，互相加油，真的感动哭了！（以下顺序不分先后哈，如有遗漏是因为我真的记不住啊，真的太多人……）第一排必须留给小十最最最最辛苦的各位管管们@三儿_Yami @紫姬0822 如果我说我经常把三哥和阿紫搞混会不会挨打呀 😛@墨染了时光不老 温柔的王爷，@T小赞的事业粉T @若敏__伊战 每天负责开门关门的踢踢和敏敏，@流浪的龙猫Evey 经常被莫名提出群聊的猫猫，@会画画的哩哩  刚回归的哩麻麻，爪爪@可以给你一猫爪吗  仙仙@这里有只小小仙  设计@存钱买哥哥的设计 因为有了你们，小十才会这么的受宠，这么有爱。从陌生到熟悉的小伙伴们，不知道原来没有见过面的彼此也可以这么熟悉。可爱小奶音的小小@兔兔的小小宝贝吖 你的声音实在是让人很有保护欲很想摸摸的你头呢；曼曼@summer-曼曼喜欢你 记得我们在小十关门后又在绿洲和战战说晚安的时候遇见吗？hahah，我可是印象深刻啊，缘分啊，美食博主曼曼不但漂亮而且又会做食物，所以经常大半夜的带着食物出现在我的主页；四月@_April不将就  是一个有着磁性声音的暖心妹子，每次冷群的时候月月会发""……""来缓解尴尬，让我一度怀疑你是不是24小时在小十on line;@噼里啪啦噗呲卡次耳光侠  游走在周边群第一线的购物虾，哈哈哈哈哈，在小十里第一个面基的丸子，很开心遇见你呀❤；@若筱夜 唱歌真的非常好听的夜夜❤曾经被我虐了4个小十的你辛苦啦……；@哆笑笑-DAYTOY 调皮鬼，带动小十GOP的一只话痨虾，虽然偶尔因为话多就飞机安排，不过其实依然是团宠啊。另外还有琪琪@邓亚琪0705 ，橘猫@慵懒的橘猫- ，锦鲤@锦鲤大叔vo ，夏天@某年十一月的夏天 ，枫枫@一肖倾战 ，糖心@糖心心心星星星堡 ，哩哩@会画画的哩哩 ，墩墩@墩墩宝贝不墩墩 ，星星@·发光中勿扰· ，鱼儿@肖家的鱼儿 ，樱桃@连城芝筱 (很多眼熟ID出门远行ING，dbq )哈哈哈，真的很开心可以遇见你们，不管外面怎么看待小肥虾的，但是在我眼中明明都是一群不争不抢，很纯粹的爱着肖战的一群小可爱们。我真的好爱小十，好爱没有见过面的你们。愿以后有机会面基的时候可以抱抱你们，有幸遇见你们，笔芯✧ෆ◞◟˃̶̤⌄˂̶̤⋆ ❤肖战，我们是因你相遇，因为你，我们会成为更好的自己。最后愿你能够坚持自己的选择，依然做最真的自己，努力终有回报。演自己喜欢的作品，唱自己喜欢的歌，见自己喜欢的人。愿你所在乎的人也同样在乎你，同样温柔对待你。肖战平安顺遂，顺顺利利。❤             [组图共6张]      原图                             ",,"http://ww1.sinaimg.cn/large/5e0d1d88gy1ghb4s7p1d7j20d609cdgr.jpg,http://ww2.sinaimg.cn/large/5e0d1d88gy1ghb4s81ihcj20sn1exqh3.jpg,http://ww4.sinaimg.cn/large/5e0d1d88gy1ghb4s90su1g20co0cskjm.gif,http://ww3.sinaimg.cn/large/5e0d1d88gy1ghb4s6727gg20op0l51l5.gif,http://ww2.sinaimg.cn/large/5e0d1d88gy1ghb4s9pbyhg20hs0a0x6p.gif,http://ww2.sinaimg.cn/large/5e0d1d88gy1ghb4sbwij0g20fs0fskjp.gif",无,True,无,无,2020-08-01 11:10,小飞侠🉐iPhone X,22,1,23
JdRkKcJ3i,我刚使用会员特权送给了@X玖少年团肖战DAYTOY 5朵鲜花，希望陪你从开始到未来的每一个高光时刻，我们一起走花路吧！X玖少年团肖战DAYTOY已收到5884559朵花  ,,无,无,True,无,无,2020-08-01 08:45,明星势力榜鲜花,0,0,0
JdNpQ9U3g,"转发理由:太会了 好好看  
原始用户: 一鹤枝
转发内容: 【伪海报】寻光，我觉得每个人的心里，都住着一个少年。  [组图共3张] 原图 ",,无,"http://ww1.sinaimg.cn/large/006zpBlaly1ghakyqfdeaj31jk2bcx6q.jpg,http://ww2.sinaimg.cn/large/006zpBlaly1ghaj2f6jwtj31bb24snpg.jpg,http://ww1.sinaimg.cn/large/006zpBlaly1ghakbilovgj32bc1jkx6p.jpg",False,无,无,2020-07-31 22:46,小飞侠🉐iPhone X,0,0,0
JdMDIukfJ,"转发理由:#肖战# 致敬经典，一场受益匪浅的谈话  
原始用户: 肖战工作室
转发内容: 一场对谈，关于戏剧与人生、当下和文化。青年演员@X玖少年团肖战DAYTOY  真挚对话，致敬经典。热爱是底色，真诚历千帆。#肖战[超话]#  [组图共6张] 原图 ",,无,"http://ww4.sinaimg.cn/large/007fzS16ly1ghafv1vjgrj31n02ji4qr.jpg,http://ww2.sinaimg.cn/large/007fzS16ly1ghafv9jrd6j31ti2unkjn.jpg,http://ww3.sinaimg.cn/large/007fzS16ly1ghafv5wrq8j31kv2kskjm.jpg,http://ww1.sinaimg.cn/large/007fzS16ly1ghafvgl8tfj31wu32xqv8.jpg,http://ww4.sinaimg.cn/large/007fzS16ly1ghafvk5vxrj32281q51kz.jpg,http://ww4.sinaimg.cn/large/007fzS16ly1ghafvm4onnj31bb28cnpd.jpg",False,无,无,2020-07-31 20:48,小飞侠🉐iPhone X,0,0,0
JdLg9dsQS,"转发理由:#肖战#  
原始用户: MOMEI·肖战视频收集站
转发内容: #肖战[超话]# 🐰#肖战余生请多指教# 【200731-视频分享】 特别行动直播@X玖少年团肖战DAYTOY Cut完整版与青年演员肖战一起致敬经典MOMEI·肖战视频收集站的微博视频  ",,无,无,False,无,无,2020-07-31 17:17,小飞侠🉐iPhone X,0,1,0
JdL9d0udA,#七月最后一天# 你是7月最好的礼物，愿你平安喜乐，健康顺遂，星途璀璨@X玖少年团肖战DAYTOY  [组图共9张] 原图 ,,"http://ww4.sinaimg.cn/large/5e0d1d88gy1gha9ff9kouj20af0aft90.jpg,http://ww4.sinaimg.cn/large/5e0d1d88gy1gha9fezmyzj20af0afwew.jpg,http://ww4.sinaimg.cn/large/5e0d1d88gy1gha9ffjjwmj20af0af3yp.jpg,http://ww2.sinaimg.cn/large/5e0d1d88gy1gha9fgfj1kj20af0afglv.jpg,http://ww3.sinaimg.cn/large/5e0d1d88gy1gha9fgr9d6j20af0afmxn.jpg,http://ww1.sinaimg.cn/large/5e0d1d88gy1gha9fh2liaj20af0afdgc.jpg,http://ww4.sinaimg.cn/large/5e0d1d88gy1gha9fhc8cej20af0afmxf.jpg,http://ww2.sinaimg.cn/large/5e0d1d88gy1gha9fhks91j20af0af74n.jpg,http://ww3.sinaimg.cn/large/5e0d1d88gy1gha9fhvda5j20af0af74p.jpg",无,True,无,无,2020-07-31 17:00,小飞侠🉐iPhone X,0,0,1
JdL3txQKn,"转发理由:#肖战对话万方老师 #  万方老师这段话说得好好谢谢万老师❤肖战，能见到你是7月最好的礼物#肖战#  
原始用户: 圈内教父
转发内容: #肖战对话万方老师 # 万方老师：“我觉得如果对于你，作为一个演员。你所经历的，包括痛苦，我觉得也会有一天会呈现出它积极的一面。那就是当你在饰演某个角色的时候，你会有了更深刻的理解力，我想这就是痛苦对于我们积极的意义吧。”#肖战# @X玖少年团肖战DAYTOY 圈内教父的微博视频  ",,无,无,False,无,无,2020-07-31 16:46,小飞侠🉐iPhone X,0,0,0
JdKYSFoH7,"转发理由:#肖战#20200731 肖战对话  录屏part2  
原始用户: 星闻揭秘
转发内容: #肖战直播# part2（9分钟高清）肖战对话万方老师，好真诚@X玖少年团肖战DAYTOY #肖战对话万方##肖战蓝色帽衫#肖战：人生中会做出很多的选择，当你做出选择又会有人出来指出你的对错？星闻揭秘的微博视频  ",,无,无,False,无,无,2020-07-31 16:34,小飞侠🉐iPhone X,0,0,0
JdKVcgHfc,"转发理由:万老师的话真的很受教#肖战#  
原始用户: 肖战安利兜
转发内容: #肖战[超话]# 「这就是痛苦对于我们积极的意义」万方老师：“我觉得如果对于你，作为一个演员。你所经历的，包括痛苦，我觉得也会有一天会呈现出它积极的一面。那就是当你在饰演某个角色的时候，你会有了更深刻的理解力，我想这就是痛苦对于我们积极的意义吧。” 肖战安利兜的微博视频  ",,无,无,False,无,无,2020-07-31 16:25,小飞侠🉐iPhone X,0,0,0
JdEUansi4,"转发理由:#肖战公益一路有你❤  
原始用户: 圈内教父
转发内容: 肖战粉丝1月~7月公益不完全汇总~参与疫情支援、战疫助农、关爱老幼、教育助学、环境保护、抗洪驰援等95个公益项目，公益金额超6200万，累积参加人次超250万！在困境中释放善意，传递爱与正能量，好棒啊#肖战# @X玖少年团肖战DAYTOY  [组图共18张] 原图 ",,无,"http://ww2.sinaimg.cn/large/006rUZZfly1gh9f1lj72nj30tv1hib05.jpg,http://ww4.sinaimg.cn/large/006rUZZfly1gh9f1mc57zj31jk244qv5.jpg,http://ww4.sinaimg.cn/large/006rUZZfly1gh9f1mtwwej30qo11i45d.jpg,http://ww1.sinaimg.cn/large/006rUZZfly1gh9f1n4p1kj30qo12zjy7.jpg,http://ww1.sinaimg.cn/large/006rUZZfly1gh9f1ng8mtj30ov1aiaia.jpg,http://ww3.sinaimg.cn/large/006rUZZfly1gh9f1nrbu4j30oz1asqbo.jpg,http://ww3.sinaimg.cn/large/006rUZZfly1gh9f1nzw4dj30qo159tfy.jpg,http://ww3.sinaimg.cn/large/006rUZZfly1gh9f1o6srkj30qo17j0zo.jpg,http://ww4.sinaimg.cn/large/006rUZZfly1gh9f1ohw4vj30qo151n3d.jpg,http://ww1.sinaimg.cn/large/006rUZZfly1gh9f1p5e39j30qo13nago.jpg,http://ww1.sinaimg.cn/large/006rUZZfly1gh9f1pjzyyj30qo14qjz6.jpg,http://ww1.sinaimg.cn/large/006rUZZfly1gh9f1pyjjvj30u01yc4dl.jpg,http://ww4.sinaimg.cn/large/006rUZZfly1gh9f1q7zuaj30qo0td0ur.jpg,http://ww1.sinaimg.cn/large/006rUZZfly1gh9f1qi686j30tc0n3n0p.jpg,http://ww2.sinaimg.cn/large/006rUZZfly1gh9f1qvxdjj30u02ty1kx.jpg,http://ww1.sinaimg.cn/large/006rUZZfly1gh9f1rea2nj30n036c4hc.jpg,http://ww1.sinaimg.cn/large/006rUZZfly1gh9f1sh616j31jk3b37wi.jpg,http://ww1.sinaimg.cn/large/006rUZZfly1gh9f1t5smhj30n02qiwwh.jpg",False,无,无,2020-07-31 01:06,小飞侠🉐iPhone X,0,0,0
JdERG9RNi,#百万森林计划##和地球自拍#与爱同路，让爱回家。我在“百万森林计划——腾格里沙漠锁边行动”项目捐款成功！愿我和@肖战DAYTOY公益站 一起放大爱的力量！@中国绿化基金会 百万森林计划——腾格里沙漠锁边行动  ,,无,无,True,无,无,2020-07-31 01:00,微公益,0,0,0
JdERuA0Mu,#肖战爱心图书馆#涓滴之水成海洋，颗颗爱心变希望。我在“肖战爱心图书馆”项目捐款成功！@扬帆计划 肖战爱心图书馆  ,,无,无,True,无,无,2020-07-31 01:00,微公益,0,0,0
JdAaNFo6D,"转发理由:Hi Mr Xiao  
原始用户: WhereisMyButterfly
转发内容: #肖战[超话]#特工1005@X玖少年团肖战DAYTOY 私人稿件🈲 盗用  原图 ",,无,http://wx3.sinaimg.cn/large/006yuUcply1gh85hqhkqej32dc35sau9.jpg,False,无,无,2020-07-30 13:03,小飞侠🉐iPhone X,0,0,0
JdAa5EOI8,"转发理由:啊啊啊啊啊啊 好帅  
原始用户: 可不可以买你一个鐘头_
转发内容: #肖战##肖战公益一路有你# 啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊就在我每天上班路上转弯的地方 我刚刚才发现😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭在地铁里叫了出来太丢人了 下班了我又来啦好大一个战战         [组图共3张]      原图                     ",,无,"http://ww2.sinaimg.cn/large/006bbygRly1gh94iwkz3aj30u0140gpf.jpg,http://ww1.sinaimg.cn/large/006bbygRly1gh94ix9p5zj30u0140dk3.jpg,http://ww3.sinaimg.cn/large/006bbygRly1gh94iy1umdj30u0140tcm.jpg",False,无,无,2020-07-30 13:02,小飞侠🉐iPhone X,0,0,0
JdtqjruqW,"转发理由:召唤我　封印我　只需要一键触摸❤ 把我传上云端～像个符号存在～❤  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2020-07-29 19:52,小飞侠🉐iPhone X,0,0,1
JdlM0jMMp,#肖战最好的你[超话]##肖战余生请多指教#  xz #肖战斗罗大陆# 第一次solo舞台跨年，一首神奇多少女生为之疯狂[色]以后这样的舞台可以再多点，战战@X玖少年团肖战DAYTOY http://t.cn/A6yFACK9  ,,无,无,True,无,无,2020-07-29 00:24,小飞侠🉐iPhone X,1,0,6
JdlIUfEuS,"转发理由:晚安💤肖战  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2020-07-29 00:16,小飞侠🉐iPhone X,0,0,0
JdlIlpIgN,"转发理由:好可爱呀，好像rua一下❤#肖战我喜欢你#   
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2020-07-29 00:15,小飞侠🉐iPhone X,0,0,0
Jdl8C9Pdt,#肖战# 互动·来自 @W-izhan @晞曦大魔王 的接力手写一句祝福肖肖的话艾特十个好友接力以下为随机艾特 @某年十一月的夏天 @墨染了时光不老 @禾小一_ @-蜜桃夭夭酒- @跌入肖先生的星河中 @会画画的哩哩 @佛系少女的初夏 @I_Donna @今天依然爱有钱  原图 ,,http://wx2.sinaimg.cn/large/5e0d1d88gy1gh72lqmgn6j20v90qbtda.jpg,无,True,无,无,2020-07-28 22:47,小飞侠🉐iPhone X,0,0,1
JdkDMz7bI,"转发理由:哈哈哈哈哈 是我了 http://t.cn/A6UzMY3t //@先先贝子-:全活了 http://t.cn/A6UzymWC  
原始用户: 老坛酸辣仙
转发内容: 笑着哭了  原图 ",,无,http://wx3.sinaimg.cn/large/9bbfb6fdgy1gh6xcq75kej20n00n0gmm.jpg,False,无,无,2020-07-28 21:31,小飞侠🉐iPhone X,0,1,0
JdchNBkln,"转发理由:今日份 晚安💤肖战  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2020-07-28 00:15,小飞侠🉐iPhone X,0,0,0
Jd9TLjEOp,#肖战最好的你[超话]##肖战余生请多指教#  xz#肖战斗罗大陆# ❤肖战暖心❤️肖战帅气❤️肖战正能量❤️肖战善良❤️肖战认真负责❤️肖战有趣的灵魂❤️肖战可爱❤️肖战有才华❤️肖战礼貌❤️肖战谦虚❤️  @X玖少年团肖战DAYTOY  http://t.cn/A6UPpWK4  ,,无,无,True,无,无,2020-07-27 18:10,小飞侠🉐iPhone X,1,0,2
Jd2N3rcAw,"转发理由:晚安💤肖战  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,False,无,无,2020-07-27 00:04,小飞侠🉐iPhone X,0,0,0
